item_id:token,movie_title:token_seq,release_year:token,genre:token_seq
3471,Peanuts - Die Bank zahlt alles,1996,Comedy
3522,Happy Weekend,1996,Comedy
2470,Nelly & Monsieur Arnaud,1995,Drama
57,Courage Under Fire,1996,Drama War
59,Mission: Impossible,1996,Action Adventure Mystery
2472,Cold Fever (Ã kÃ¶ldum klaka),1994,Comedy Drama
443,Moll Flanders,1996,Drama
3523,"Superweib, Das",1996,Comedy
2986,"301, 302",1995,Mystery
188,Dragonheart,1996,Action Adventure Fantasy
,Und keiner weint mir nach,1996,Drama Romance
3600,Mutters Courage,1995,Comedy
2994,Eddie,1996,Comedy
3585,Yankee Zulu,1994,Comedy Drama
3155,Billy's Holiday,1995,Drama
1239,Purple Noon,1960,Crime Thriller
3525,August,1996,Drama
2,James and the Giant Peach,1996,Animation Children's Musical
2900,Fear,1996,Thriller
792,Kids in the Hall: Brain Candy,1996,Comedy
2071,Faithful,1996,Comedy
2473,Underground,1995,War
3486,All Things Fair,1996,Drama
2291,Bloodsport 2,1995,Action
2474,Pather Panchali,1955,Drama
2692,Aparajito,1956,Drama
2627,"World of Apu, The (Apur Sansar)",1959,Drama
600,Mystery Science Theater 3000: The Movie,1996,Comedy Sci-Fi
3408,Tarantella,1995,Drama
1342,Space Jam,1996,Adventure Animation Children's Comedy Fantasy
1249,Barbarella,1968,Adventure Sci-Fi
,Hostile Intentions,1994,Action Drama Thriller
,They Bite,1996,Drama
1183,Some Folks Call It a Sling Blade,1993,Drama Thriller
3619,"Run of the Country, The",1995,Drama
2697,Alphaville,1965,Sci-Fi
3025,Clean Slate (Coup de Torchon),1981,Crime
3409,Tigrero: A Film That Was Never Made,1994,Documentary Drama
,"Eye of Vichy, The (Oeil de Vichy, L')",1993,Documentary
3556,Windows,1980,Drama
2752,It's My Party,1995,Drama
2408,Country Life,1994,Drama Romance
1318,Operation Dumbo Drop,1995,Action Adventure Comedy War
3557,"Promise, The (Versprechen, Das)",1994,Romance
1682,Mrs. Winterbourne,1996,Comedy Romance
2165,Solo,1996,Action Sci-Fi Thriller
,Under the Domin Tree (Etz Hadomim Tafus),1994,Drama
1351,"Substitute, The",1996,Action
2015,True Crime,1995,Mystery Thriller
3489,Butterfly Kiss,1995,Thriller
1766,Feeling Minnesota,1996,Drama Romance
3410,Delta of Venus,1994,Drama
,To Cross the Rubicon,1991,Drama
2205,Angus,1995,Comedy
3661,Daens,1992,Drama
3356,Faces,1968,Drama
3428,Boys,1996,Drama
2179,"Quest, The",1996,Action Adventure
3119,Cosi,1996,Comedy
3569,Sunset Park,1996,Drama
1010,Mulholland Falls,1996,Crime Film-Noir Thriller
829,"Truth About Cats & Dogs, The",1996,Comedy Romance
2209,Oliver & Company,1988,Animation Children's
2849,Celtic Pride,1996,Comedy
2210,Flipper,1996,Adventure Children's
3452,Captives,1994,Drama
,Of Love and Shadows,1994,Drama
385,Dead Man,1995,Western
2444,"Horseman on the Roof, The (Hussard sur le toit, Le)",1995,Drama
3175,Switchblade Sisters,1975,Crime
2791,Mouth to Mouth (Boca a boca),1995,Comedy
1894,"Visitors, The (Les Visiteurs)",1993,Comedy Sci-Fi
1322,Multiplicity,1996,Comedy
22,Wallace & Gromit: The Best of Aardman Animation,1996,Animation
,Halfmoon (Paul Bowles - Halbmond),1995,Drama
3047,"Haunted World of Edward D. Wood Jr., The",1995,Documentary
,Two Friends,1986,Drama
1329,"Craft, The",1996,Drama Horror
2794,"Great White Hype, The",1996,Comedy
3038,Last Dance,1996,Drama
,War Stories,1995,Documentary
248,Cold Comfort Farm,1995,Comedy
3397,"Institute Benjamenta, or This Dream People Call Human Life",1995,Drama
3398,"Low Life, The",1994,Drama
3184,Heaven's Prisoners,1996,Mystery Thriller
3593,Original Gangstas,1996,Crime
196,"Rock, The",1996,Action Adventure Thriller
3298,Getting Away With Murder,1996,Comedy
1899,Cemetery Man (Dellamorte Dellamore),1994,Comedy Horror
127,Twister,1996,Action Adventure Romance Thriller
1030,Barb Wire,1996,Action Sci-Fi
,"Garcu, Le",1995,Drama
,Honigmond,1996,Comedy
469,Ghost in the Shell (Kokaku kidotai),1995,Animation Sci-Fi
2403,Thinner,1996,Horror Thriller
599,Spy Hard,1996,Comedy
3357,Brothers in Trouble,1995,Drama
30,"Close Shave, A",1995,Animation Comedy Thriller
3113,Force of Evil,1948,Film-Noir
2790,"Stupids, The",1996,Comedy
880,"Arrival, The",1996,Action Sci-Fi Thriller
3588,"Man from Down Under, The",1943,Drama
612,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1963,Sci-Fi War
2923,Careful,1992,Comedy
,Vermont Is For Lovers,1992,Comedy Romance
1760,"Month by the Lake, A",1995,Comedy Drama
2245,Gold Diggers: The Secret of Bear Mountain,1995,Adventure Children's
2987,Kim,1950,Children's Drama
3332,Carmen Miranda: Bananas Is My Business,1994,Documentary
3614,Ashes of Time,1994,Drama
3399,"Jar, The (Khomreh)",1992,Drama
2586,Maya Lin: A Strong Clear Vision,1994,Documentary
2537,Stalingrad,1993,War
2780,"Phantom, The",1996,Adventure
889,Striptease,1996,Comedy Crime
3663,"Last of the High Kings, The (a.k.a. Summer Fling)",1996,Drama
803,Heavy,1995,Drama Romance
635,Jack,1996,Comedy Drama
1909,I Shot Andy Warhol,1996,Drama
2798,"Grass Harp, The",1995,Drama
,Someone Else's America,1995,Drama
3444,Marlene Dietrich: Shadow and Light,1996,Documentary
,Costa Brava,1946,Drama
1198,"Vie est belle, La (Life is Rosey)",1987,Comedy Drama
,Quartier Mozart,1992,Comedy
,Touki Bouki (Journey of the Hyena),1973,Drama
2799,Wend Kuuni (God's Gift),1982,Drama
3554,Spirits of the Dead (Tre Passi nel Delirio),1968,Horror
2787,Babyfever,1994,Comedy Drama
,Pharaoh's Army,1995,War
543,Trainspotting,1996,Drama
1685,'Til There Was You,1997,Drama Romance
161,Independence Day (ID4),1996,Action Sci-Fi War
2476,Stealing Beauty,1996,Drama
2083,"Fan, The",1996,Thriller
36,"Hunchback of Notre Dame, The",1996,Animation Children's Musical
669,"Cable Guy, The",1996,Comedy
1136,Kingpin,1996,Comedy
1203,Eraser,1996,Action Thriller
2563,"Gate of Heavenly Peace, The",1995,Documentary
809,"Nutty Professor, The",1996,Comedy Fantasy Romance Sci-Fi
3498,"I, Worst of All (Yo, la peor de todas)",1990,Drama
3602,An Unforgettable Summer,1994,Drama
3625,"Last Klezmer: Leopold Kozlowski, His Life and Music, The",1995,Documentary
3337,"Hungarian Fairy Tale, A",1987,Fantasy
2506,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud),1993,Drama
,Midnight Dancers (Sibak),1994,Comedy Drama
,Somebody to Love,1994,Drama
3499,"Very Natural Thing, A",1974,Drama
,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La)",1991,Comedy
1208,Daylight,1996,Action Adventure Thriller
1209,"Frighteners, The",1996,Comedy Horror
259,Lone Star,1996,Drama Mystery
2183,Harriet the Spy,1996,Children's Comedy
582,Phenomenon,1996,Drama Romance
1612,Walking and Talking,1996,Romance
1336,She's the One,1996,Comedy Romance
519,"Time to Kill, A",1996,Drama
2069,American Buffalo,1996,Drama
3099,"Rendezvous in Paris (Rendez-vous de Paris, Les)",1995,Comedy Romance
2539,Alaska,1996,Adventure Children's
2635,Fled,1996,Action Adventure
2271,Kazaam,1996,Children's Comedy Fantasy
2922,"Bewegte Mann, Der",1994,Comedy
,Magic Hunter,1994,Drama
831,Larger Than Life,1996,Comedy
3354,"Boy Called Hate, A",1995,Drama
3550,Power 98,1995,Action Mystery Thriller
,Two Deaths,1995,Drama
1181,"Very Brady Sequel, A",1996,Comedy
,Stefano Quantestorie,1993,Comedy Drama
3665,"Death in the Garden (Mort en ce jardin, La)",1956,Drama
3344,"Crude Oasis, The",1995,Romance
,Hedd Wyn,1992,Drama
3475,"Collectionneuse, La",1967,Drama
1617,Kaspar Hauser,1993,Drama
,Echte Kerle,1996,Comedy Romance
2249,Diebinnen,1995,Drama
3657,"Convent, The (Convento, O)",1995,Drama
3122,"Adventures of Pinocchio, The",1996,Adventure Children's
1828,Joe's Apartment,1996,Comedy Musical
628,"First Wives Club, The",1996,Comedy
2669,Stonewall,1995,Drama
888,Ransom,1996,Drama Thriller
1194,High School High,1996,Comedy
2988,Phat Beach,1996,Comedy
1829,Foxfire,1996,Drama
1830,Chain Reaction,1996,Action Adventure Thriller
1595,Matilda,1996,Children's Comedy
413,Emma,1996,Comedy Drama Romance
1056,"Crow: City of Angels, The",1996,Action Thriller
3013,House Arrest,1996,Comedy
2969,Eyes Without a Face,1959,Horror
1135,Tales from the Crypt Presents: Bordello of Blood,1996,Horror
3670,Lotto Land,1995,Drama
2936,"Story of Xinghua, The",1993,Drama
,"Day the Sun Turned Cold, The (Tianguo niezi)",1994,Drama
1465,Flirt,1995,Drama
1808,"Big Squeeze, The",1996,Comedy Drama
2081,"Spitfire Grill, The",1996,Drama
1199,Escape from L.A.,1996,Action Adventure Sci-Fi Thriller
3265,Cyclo,1995,Crime Drama
2323,Basquiat,1996,Drama
1366,Tin Cup,1996,Comedy Romance
3482,Dingo,1992,Drama
2701,"Ballad of Narayama, The (Narayama Bushiko)",1958,Drama
,Every Other Weekend,1990,Drama
,Mille bolle blu,1993,Comedy
,Crows and Sparrows,1949,Drama
670,"Godfather, The",1972,Action Crime Drama
3528,"Hippie Revolution, The",1996,Documentary
228,"Maybe, Maybe Not (Bewegte Mann, Der)",1994,Comedy
431,Supercop,1992,Action Thriller
3412,Manny & Lo,1996,Drama
1633,Celestial Clockwork,1994,Comedy
3466,"Wife, The",1995,Comedy Drama
3014,Small Faces,1995,Drama
230,Bound,1996,Crime Drama Romance Thriller
3015,Carpool,1996,Comedy Crime
3651,Death in Brunswick,1991,Comedy
2180,Kansas City,1996,Crime
2544,Gone Fishin',1997,Comedy
,Lover's Knot,1996,Comedy
3621,Aiqing wansui,1994,Drama
,Shadow of Angels (Schatten der Engel),1976,Drama
3582,Killer: A Journal of Murder,1995,Crime Drama
2415,Nothing to Lose,1994,Drama
2679,Police Story 4: Project S (Chao ji ji hua),1993,Action
2903,Girls Town,1996,Drama
3654,Bye-Bye,1995,Drama
1143,"Relic, The",1997,Horror
1718,"Island of Dr. Moreau, The",1996,Sci-Fi Thriller
3097,First Kid,1996,Children's Comedy
2989,"Trigger Effect, The",1996,Drama Thriller
3543,Sweet Nothing,1995,Drama
2190,Bogus,1996,Children's Drama Fantasy
1890,Bulletproof,1996,Action
3451,Talk of Angels,1998,Drama
3221,Land Before Time III: The Time of the Great Giving,1995,Animation Children's
3616,1-900,1994,Romance
,Baton Rouge,1988,Thriller
1737,Halloween: The Curse of Michael Myers,1995,Horror Thriller
2399,Twelfth Night,1996,Comedy Drama Romance
1925,Mother Night,1996,Drama
,Liebelei,1933,Romance
3414,Venice/Venice,1992,Drama
296,Wild Reeds,1994,Drama
1702,For Whom the Bell Tolls,1943,Adventure War
724,"Philadelphia Story, The",1940,Comedy Romance
727,Singin' in the Rain,1952,Musical Romance
1762,"American in Paris, An",1951,Musical Romance
1461,Funny Face,1957,Comedy Musical
83,Breakfast at Tiffany's,1961,Drama Romance
1254,Vertigo,1958,Mystery Thriller
630,Rear Window,1954,Mystery Thriller
1449,It Happened One Night,1934,Comedy
1462,Gaslight,1944,Mystery Thriller
1545,"Gay Divorcee, The",1934,Comedy Musical Romance
322,North by Northwest,1959,Drama Thriller
1765,"Apartment, The",1960,Comedy Drama
1196,Some Like It Hot,1959,Comedy Crime
1261,Charade,1963,Comedy Mystery Romance Thriller
421,Casablanca,1942,Drama Romance War
339,"Maltese Falcon, The",1941,Film-Noir Mystery
3,My Fair Lady,1964,Musical Romance
646,Sabrina,1954,Comedy Romance
649,Roman Holiday,1953,Comedy Romance
2863,"Little Princess, The",1939,Children's Drama
650,Meet Me in St. Louis,1944,Musical
10,"Wizard of Oz, The",1939,Adventure Children's Drama Musical
154,Gone with the Wind,1939,Drama Romance War
1502,My Favorite Year,1982,Comedy
1450,Sunset Blvd. (a.k.a. Sunset Boulevard),1950,Film-Noir
662,Citizen Kane,1941,Drama
663,2001: A Space Odyssey,1968,Drama Mystery Sci-Fi Thriller
3320,Golden Earrings,1947,Adventure Romance
666,All About Eve,1950,Drama
1557,"Women, The",1939,Comedy
1466,Rebecca,1940,Romance Thriller
2084,Foreign Correspondent,1940,Thriller
1452,Notorious,1946,Film-Noir Romance Thriller
1562,Spellbound,1945,Mystery Romance Thriller
680,"Affair to Remember, An",1957,Romance
1504,To Catch a Thief,1955,Comedy Romance Thriller
833,Father of the Bride,1950,Comedy
2527,"Band Wagon, The",1953,Comedy Musical
2306,Ninotchka,1939,Comedy Romance
1779,Love in the Afternoon,1957,Comedy Romance
12,Gigi,1958,Musical
3085,"Reluctant Debutante, The",1958,Comedy Drama
1081,"Adventures of Robin Hood, The",1938,Action Adventure
2239,"Mark of Zorro, The",1940,Adventure
986,Laura,1944,Crime Film-Noir Mystery
685,"Ghost and Mrs. Muir, The",1947,Drama Romance
2307,Lost Horizon,1937,Drama
1636,Top Hat,1935,Comedy Musical Romance
1507,To Be or Not to Be,1942,Comedy Drama War
1453,My Man Godfrey,1936,Comedy
1638,Giant,1956,Drama
1565,East of Eden,1955,Drama
1922,"Thin Man, The",1934,Mystery
1279,His Girl Friday,1940,Comedy
852,Around the World in 80 Days,1956,Adventure Comedy
694,It's a Wonderful Life,1946,Drama
695,Mr. Smith Goes to Washington,1939,Drama
1455,Bringing Up Baby,1938,Comedy
2088,Penny Serenade,1941,Drama Romance
1511,"Scarlet Letter, The",1926,Drama
2926,Lady of Burlesque,1943,Comedy Mystery
2035,Of Human Bondage,1934,Drama
2091,Angel on My Shoulder,1946,Crime Drama
1515,Little Lord Fauntleroy,1936,Drama
3423,They Made Me a Criminal,1939,Crime Drama
713,"Inspector General, The",1949,Musical
2878,Angel and the Badman,1947,Western
1640,"39 Steps, The",1935,Thriller
3581,"Walk in the Sun, A",1945,Drama
3430,"Outlaw, The",1943,Western
295,Night of the Living Dead,1968,Horror Sci-Fi
720,"African Queen, The",1951,Action Adventure Romance War
2711,Beat the Devil,1954,Comedy Drama
737,Cat on a Hot Tin Roof,1958,Drama
3435,"Last Time I Saw Paris, The",1954,Drama
2148,Meet John Doe,1941,Drama
2093,Algiers,1938,Drama Romance
3643,Something to Sing About,1937,Comedy Musical
1703,"Farewell to Arms, A",1932,Romance War
3505,Moonlight Murder,1936,Mystery
2036,"Blue Angel, The (Blaue Engel, Der)",1930,Drama
,Nothing Personal,1995,Drama War
3353,In the Line of Duty 2,1987,Action
3618,Dangerous Ground,1997,Drama
103,Picnic,1955,Drama
,Madagascar Skin,1995,Romance
2673,"Pompatus of Love, The",1996,Comedy Drama
3445,Small Wonders,1996,Documentary
824,Fly Away Home,1996,Adventure Children's
2594,Bliss,1997,Drama Romance
2760,Grace of My Heart,1996,Comedy Drama
3578,Schlafes Bruder (Brother of Sleep),1995,Drama
2169,Maximum Risk,1996,Action Adventure Thriller
1839,Michael Collins,1996,Drama War
3209,"Rich Man's Wife, The",1996,Thriller
2261,Infinity,1996,Drama
356,Big Night,1996,Drama
1840,Last Man Standing,1996,Action Drama Western
3070,Caught,1996,Drama Thriller
2332,Set It Off,1996,Action Crime
836,2 Days in the Valley,1996,Crime
3167,Curdled,1996,Crime
,"Associate, The (L'Associe",1982,Comedy
3011,Ed's Next Move,1996,Comedy
1350,Extreme Measures,1996,Drama Thriller
2174,"Glimmer Man, The",1996,Action Thriller
1057,D3: The Mighty Ducks,1996,Children's Comedy
3073,"Chamber, The",1996,Drama
414,"Apple Dumpling Gang, The",1975,Children's Comedy Western
2554,"Davy Crockett, King of the Wild Frontier",1955,Western
637,Escape to Witch Mountain,1975,Adventure Children's Fantasy
1853,"Love Bug, The",1969,Children's Comedy
1854,Herbie Rides Again,1974,Adventure Children's Comedy
651,Old Yeller,1957,Children's Drama
1063,"Parent Trap, The",1961,Children's Drama
1768,Pollyanna,1960,Children's Comedy Drama
654,Homeward Bound: The Incredible Journey,1993,Adventure Children's
655,"Shaggy Dog, The",1959,Children's Comedy
1554,Swiss Family Robinson,1960,Adventure Children's
1770,That Darn Cat!,1965,Children's Comedy Mystery
656,"20,000 Leagues Under the Sea",1954,Adventure Children's Fantasy Sci-Fi
668,Cool Runnings,1993,Comedy
1368,Angels in the Outfield,1994,Children's Comedy
38,Cinderella,1950,Animation Children's Musical
671,Winnie the Pooh and the Blustery Day,1968,Animation Children's
2224,"Three Caballeros, The",1945,Animation Children's Musical
672,"Sword in the Stone, The",1963,Animation Children's
3245,So Dear to My Heart,1949,Children's Drama
512,Robin Hood: Prince of Thieves,1991,Drama
46,Mary Poppins,1964,Children's Comedy Musical
47,Dumbo,1941,Animation Children's Musical
389,Pete's Dragon,1977,Adventure Animation Children's Musical
681,Bedknobs and Broomsticks,1971,Adventure Children's Musical
683,Alice in Wonderland,1951,Animation Children's Musical
1077,"Fox and the Hound, The",1981,Animation Children's
1207,Freeway,1996,Crime
15,"Sound of Music, The",1965,Musical
211,Die Hard,1988,Action Thriller
1210,"Lawnmower Man, The",1992,Action Sci-Fi Thriller
3386,Unhook the Stars,1996,Drama
3053,Synthetic Pleasures,1995,Documentary
3272,"Secret Agent, The",1996,Drama
1489,Secrets & Lies,1996,Drama
687,That Thing You Do!,1996,Comedy
396,To Gillian on Her 37th Birthday,1996,Drama Romance
2738,Surviving Picasso,1996,Drama
,Love Is All There Is,1996,Comedy Drama
258,Beautiful Thing,1996,Drama Romance
1214,"Long Kiss Goodnight, The",1996,Action Thriller
192,"Ghost and the Darkness, The",1996,Action Adventure
2118,Looking for Richard,1996,Documentary Drama
1982,Trees Lounge,1996,Drama
,"Proprietor, The",1996,Drama
2465,Normal Life,1996,Crime Drama
1878,Get on the Bus,1996,Drama
2580,Shadow Conspiracy,1997,Thriller
3191,Jude,1996,Drama
1312,Everyone Says I Love You,1996,Comedy Musical Romance
2819,Bitter Sugar (Azucar Amargo),1996,Drama
465,William Shakespeare's Romeo and Juliet,1996,Drama Romance
528,Swingers,1996,Comedy Drama
1578,Sleepers,1996,Crime Drama
2778,"Sunchaser, The",1996,Drama
2443,Johns,1996,Drama
1087,Aladdin and the King of Thieves,1996,Animation Children's Comedy
,"Woman in Question, The",1950,Mystery
2050,Shall We Dance?,1937,Comedy Musical Romance
3079,"Damsel in Distress, A",1937,Comedy Musical Romance
2729,Crossfire,1947,Crime Film-Noir
996,"Murder, My Sweet",1944,Film-Noir Thriller
3669,Macao,1952,Adventure
3369,For the Moment,1994,Romance War
742,Willy Wonka and the Chocolate Factory,1971,Adventure Children's Comedy Fantasy
,"Sexual Life of the Belgians, The",1994,Comedy
2898,"Innocents, The",1961,Thriller
1002,Sleeper,1973,Comedy Sci-Fi
1642,Bananas,1971,Comedy War
184,"Fish Called Wanda, A",1988,Comedy
757,Monty Python's Life of Brian,1979,Comedy
1645,Victor/Victoria,1982,Comedy Musical
2127,"Candidate, The",1972,Drama
1796,"Great Race, The",1965,Comedy Musical
112,Bonnie and Clyde,1967,Crime Drama
1479,"Old Man and the Sea, The",1958,Adventure Drama
1583,Dial M for Murder,1954,Mystery Thriller
3202,Madame Butterfly,1995,Musical
420,Dirty Dancing,1987,Musical Romance
337,Reservoir Dogs,1992,Crime Thriller
148,Platoon,1986,Drama War
773,Weekend at Bernie's,1989,Comedy
926,Basic Instinct,1992,Mystery Thriller
364,"Doors, The",1991,Drama Musical
1107,"Crying Game, The",1992,Drama Romance War
367,Glengarry Glen Ross,1992,Drama
153,Sophie's Choice,1982,Drama
27,E.T. the Extra-Terrestrial,1982,Children's Drama Fantasy Sci-Fi
3383,"Search for One-eye Jimmy, The",1996,Comedy
2131,"Christmas Carol, A",1938,Drama
1382,Days of Thunder,1990,Action Romance
387,Top Gun,1986,Action Romance
1810,American Strays,1996,Action
62,Rebel Without a Cause,1955,Drama
682,"Streetcar Named Desire, A",1951,Drama
2818,Children of the Corn IV: The Gathering,1996,Horror
,"Leopard Son, The",1996,Documentary
3566,Loser,1991,Comedy
,Prerokbe Ognja,1995,Documentary
,Charm's Incidents,1996,Drama
,Bird of Prey,1996,Action
2513,Microcosmos (Microcosmos: Le peuple de l'herbe),1996,Documentary
2253,Palookaville,1996,Action Drama
3147,"Associate, The",1996,Comedy
2911,"Funeral, The",1996,Drama
3513,Sleepover,1995,Comedy Drama
3407,"Single Girl, A (La Fille Seule)",1995,Drama
3267,"Eighth Day, The (Le HuitiÃ¨me jour )",1996,Drama
3514,Tashunga,1995,Adventure Western
2654,Drunks,1997,Drama
461,"People vs. Larry Flynt, The",1996,Drama
3456,Glory Daze,1996,Drama
,Plutonium Circus,1995,Documentary
2579,"Perfect Candidate, A",1996,Documentary
143,On Golden Pond,1981,Drama
699,"Return of the Pink Panther, The",1974,Comedy
1084,Drop Dead Fred,1991,Comedy Fantasy
278,"Abyss, The",1989,Action Adventure Sci-Fi Thriller
2387,"Fog, The",1980,Horror
703,Escape from New York,1981,Action Adventure Sci-Fi Thriller
1577,"Howling, The",1980,Horror
2217,Jean de Florette,1986,Drama
2728,Manon of the Spring (Manon des sources),1986,Drama
3148,Talking About Sex,1994,Comedy Drama
2957,Johnny 100 Pesos,1993,Action Drama
728,Private Benjamin,1980,Comedy
207,Monty Python and the Holy Grail,1974,Comedy
,Hustler White,1996,Romance
3441,Dadetown,1995,Documentary
3636,Everything Relative,1996,Drama
,Entertaining Angels: The Dorothy Day Story,1996,Drama
,Hoogste tijd,1995,Drama
3517,Get Over It,1996,Drama
,Three Lives and Only One Death,1996,Comedy
3349,"Line King: Al Hirschfeld, The",1996,Documentary
3518,Snowriders,1996,Documentary
,Curtis's Charm,1995,Comedy Drama
1674,When We Were Kings,1996,Documentary
536,"Wrong Trousers, The",1993,Animation Comedy
3107,JLG/JLG - autoportrait de dÃ©cembre,1994,Documentary Drama
2912,"Return of Martin Guerre, The (Retour de Martin Guerre, Le)",1982,Drama
3303,Faust,1994,Animation Comedy Thriller
1582,He Walked by Night,1948,Crime Film-Noir Thriller
3081,Raw Deal,1948,Film-Noir
3360,T-Men,1947,Film-Noir
,"Invitation, The (Zaproszenie)",1986,Drama
,"Children Are Watching us, The (Bambini ci guardano, I)",1942,Drama
,"Symphonie pastorale, La",1946,Drama
,Here Comes Cookie,1935,Comedy
,Love in Bloom,1935,Romance
3361,Six of a Kind,1934,Comedy
2129,"Tin Drum, The (Blechtrommel, Die)",1979,Drama
1648,"Ruling Class, The",1972,Comedy
3055,Mina Tannenbaum,1994,Drama
3022,Two or Three Things I Know About Her,1966,Drama
3010,"Bloody Child, The",1996,Drama Thriller
,Farmer & Chase,1995,Comedy
2339,Dear God,1996,Comedy
3236,Bad Moon,1996,Horror
2690,American Dream,1990,Documentary
3249,Best of the Best 3: No Turning Back,1995,Action
380,Bob Roberts,1992,Comedy
1652,Cinema Paradiso,1988,Comedy Drama Romance
2001,"Cook the Thief His Wife & Her Lover, The",1989,Drama
3376,Grosse Fatigue,1994,Comedy
221,Delicatessen,1991,Comedy Sci-Fi
1484,"Double Life of Veronique, The (La Double Vie de VÃ©ronique)",1991,Drama
1892,Enchanted April,1991,Drama
2232,Paths of Glory,1957,Drama War
946,"Grifters, The",1990,Crime Drama Film-Noir
1445,Hear My Song,1991,Comedy
3457,"Shooter, The",1995,Action
1529,"English Patient, The",1996,Drama Romance War
1896,Mediterraneo,1991,Comedy War
951,My Left Foot,1989,Drama
1024,"Sex, Lies, and Videotape",1989,Drama
2162,Passion Fish,1992,Drama
89,Strictly Ballroom,1992,Comedy Romance
1236,"Thin Blue Line, The",1988,Documentary
1898,Tie Me Up! Tie Me Down!,1990,Drama
262,Madonna: Truth or Dare,1991,Documentary
263,Paris Is Burning,1990,Documentary
1,One Flew Over the Cuckoo's Nest,1975,Drama
2536,Up in Smoke,1978,Comedy
125,Star Wars: Episode V - The Empire Strikes Back,1980,Action Adventure Drama Sci-Fi War
6,"Princess Bride, The",1987,Action Adventure Comedy Romance
128,Raiders of the Lost Ark,1981,Action Adventure
1242,Brazil,1985,Sci-Fi
715,Aliens,1986,Action Sci-Fi Thriller War
216,"Good, The Bad and The Ugly, The",1966,Action Western
2581,Withnail and I,1987,Comedy
717,12 Angry Men,1957,Drama
719,Lawrence of Arabia,1962,Adventure War
1221,"Transformers: The Movie, The",1986,Action Animation Children's Sci-Fi Thriller War
995,"Clockwork Orange, A",1971,Sci-Fi
48,To Kill a Mockingbird,1962,Drama
1467,Apocalypse Now,1979,Drama War
2123,Once Upon a Time in the West,1969,Western
65,Star Wars: Episode VI - Return of the Jedi,1983,Action Adventure Romance Sci-Fi War
1988,Wings of Desire (Der Himmel Ã¼ber Berlin),1987,Comedy Drama Romance
1284,"Third Man, The",1949,Mystery Thriller
68,GoodFellas,1990,Crime Drama
210,Alien,1979,Action Horror Sci-Fi Thriller
741,Army of Darkness,1993,Action Adventure Comedy Horror Sci-Fi
856,"Big Blue, The (Le Grand Bleu)",1988,Adventure Romance
72,Ran,1985,Drama War
1285,"Killer, The (Die xue shuang xiong)",1989,Action Thriller
1159,Psycho,1960,Horror Thriller
756,"Blues Brothers, The",1980,Action Comedy Musical
435,"Godfather: Part II, The",1974,Action Crime Drama
1229,Full Metal Jacket,1987,Action Drama War
540,"Grand Day Out, A",1992,Animation Comedy
1468,Henry V,1989,Drama War
106,Amadeus,1984,Drama
1795,"Quiet Man, The",1952,Comedy Romance
1287,Once Upon a Time in America,1984,Crime Drama Thriller
2012,Raging Bull,1980,Drama
767,Annie Hall,1977,Comedy Romance
1587,"Right Stuff, The",1983,Drama
2733,Stalker,1979,Mystery Sci-Fi
547,"Boat, The (Das Boot)",1981,Action Drama War
771,"Sting, The",1973,Comedy Crime
1518,Harold and Maude,1971,Comedy
2605,Trust,1990,Comedy Drama
1458,"Seventh Seal, The (Sjunde inseglet, Det)",1957,Drama
2270,Local Hero,1983,Comedy
218,"Terminator, The",1984,Action Sci-Fi Thriller
2053,Braindead,1992,Comedy Horror
1110,Glory,1989,Action Drama War
378,Rosencrantz and Guildenstern Are Dead,1990,Comedy Drama
171,Manhattan,1979,Comedy Drama Romance
173,Miller's Crossing,1990,Drama
53,Dead Poets Society,1989,Drama
175,"Graduate, The",1967,Drama Romance
1232,Touch of Evil,1958,Crime Film-Noir Thriller
1233,Nikita (La Femme Nikita),1990,Thriller
237,"Bridge on the River Kwai, The",1957,Drama War
1606,8 1/2,1963,Drama
560,Chinatown,1974,Film-Noir Mystery Thriller
78,"Day the Earth Stood Still, The",1951,Drama Sci-Fi
561,"Treasure of the Sierra Madre, The",1948,Adventure
2661,Bad Taste,1987,Comedy Horror
563,Duck Soup,1933,Comedy War
564,Better Off Dead...,1985,Comedy
1116,"Shining, The",1980,Horror
85,Stand by Me,1986,Adventure Comedy Drama
2233,M,1931,Crime Film-Noir Thriller
193,Evil Dead II (Dead By Dawn),1987,Action Adventure Comedy Horror
840,"Great Escape, The",1963,Adventure War
862,"Deer Hunter, The",1978,Drama War
1613,Diva,1981,Action Drama Mystery Romance Thriller
117,Groundhog Day,1993,Comedy Romance
195,Unforgiven,1992,Western
1241,"Manchurian Candidate, The",1962,Film-Noir Thriller
266,Pump Up the Volume,1990,Drama
586,Arsenic and Old Lace,1944,Comedy Mystery Thriller
23,Back to the Future,1985,Comedy Sci-Fi
594,Fried Green Tomatoes,1991,Drama
1540,Patton,1970,Drama War
2612,Down by Law,1986,Comedy Drama
468,Akira,1988,Adventure Animation Sci-Fi Thriller
1042,Highlander,1986,Action Adventure
598,Cool Hand Luke,1967,Comedy Drama
470,Cyrano de Bergerac,1990,Action Drama Romance
601,Young Frankenstein,1974,Comedy Horror
286,Night on Earth,1991,Comedy Drama
1903,Raise the Red Lantern,1991,Drama
