item_id:token,name:token_seq,popularity_label,interaction_count
2066,Alan Jackson,0,1040
1722,Ace of Base,0,1040
9383,New Found Glory,0,1039
877,Iced Earth,0,1038
7456,The Devil Wears Prada,0,1038
6878,Band of Skulls,0,1036
4285,ÃÂ¡ÃÂ¿ÃÂ»ÃÂ¸ÃÂ½,0,1035
5177,EmilÃÂ­ana Torrini,0,1031
482,Underworld,0,1029
4916,Neon Indian,0,1029
901,Primal Scream,0,1026
7463,Soulfly,0,1025
4588,Type O Negative,0,1023
6576,Avantasia,0,1022
2985,CocoRosie,0,1022
675,Slash,0,1021
229,N.W.A,0,1021
753,Benjamin Francis Leftwich,0,1020
4810,Scooter,0,1020
2704,Curtis Mayfield,0,1019
12401,Gary Moore,0,1019
3184,David Gray,0,1018
1520,Madness,0,1016
5630,Modestep,0,1016
17614,Dada Life,0,1015
7579,Zaz,0,1015
4049,Halestorm,0,1014
1771,The Doobie Brothers,0,1013
5330,We Came As Romans,0,1013
1091,Youth Lagoon,0,1012
3255,Cannibal Corpse,0,1012
2682,London Philharmonic Orchestra,0,1011
6578,Stratovarius,0,1011
15699,Snoop Dogg & Wiz Khalifa,0,1010
946,Mac DeMarco,0,1010
3857,Hole,0,1009
8441,Puddle of Mudd,0,1008
2054,Danzig,0,1004
1326,Primus,0,1004
1829,Bauhaus,0,1003
2546,Charli XCX,0,1002
6280,George Strait,0,1001
4704,Erik Satie,0,1000
6533,Smash Mouth,0,998
4005,Pusha T,0,995
19710,Hinder,0,995
927,Agnes Obel,0,993
3136,Sky Ferreira,0,991
4061,Stevie Ray Vaughan,0,990
3445,Chris Tomlin,0,988
4456,Suicide Silence,0,988
236,Public Enemy,0,987
2518,Digitalism,0,987
4057,Phillip Phillips,0,987
2029,DevilDriver,0,986
7058,Death Grips,0,986
9385,Boyce Avenue,0,986
1899,Blessthefall,0,983
9097,Mando Diao,0,982
1739,UB40,0,979
3370,The Jam,0,979
3957,SinÃÂ©ad O'Connor,0,978
993,Elvis Costello,0,978
9615,Boney M.,0,977
387,The Crystal Method,0,977
3426,Bonnie Tyler,0,976
9789,Paloma Faith,0,976
3027,Mobb Deep,0,974
732,Mount Kimbie,0,973
6417,Aaliyah,0,971
4007,Fabolous,0,970
5087,Billy Currington,0,970
4409,Tony Bennett,0,969
9223,Alkaline Trio,0,969
2597,C2C,0,968
454,Danny Elfman,0,968
17784,Waka Flocka Flame,0,968
17657,Cobra Starship,0,967
406,The Whitest Boy Alive,0,965
7187,Silverstein,0,965
4332,Meek Mill,0,963
7935,The Supremes,0,963
3070,Breathe Carolina,0,963
462,Max Richter,0,963
362,Nicolas Jaar,0,962
1243,Ministry,0,961
1764,Reel Big Fish,0,961
1968,Alexisonfire,0,961
6503,Lamb,0,959
11551,Poets of the Fall,0,959
7573,Hooverphonic,0,957
1054,My Morning Jacket,0,957
3194,Them Crooked Vultures,0,956
435,65daysofstatic,0,955
105,Simply Red,0,954
911,Basement Jaxx,0,954
2689,Slowdive,0,953
1380,Natasha Bedingfield,0,953
8944,Ulver,0,952
2628,Orbital,0,950
10111,Buffalo Springfield,0,949
302,Against Me!,0,949
1758,Barry White,0,949
3901,Hardwell,0,948
2795,Kent,0,948
572,The Dandy Warhols,0,946
5833,Alphaville,0,945
8148,Therion,0,944
8129,The Throne,0,944
1327,Joe Satriani,0,942
6880,Twisted Sister,0,942
823,of Montreal,0,942
7698,Zomboy,0,941
5925,Kid Ink,0,941
293,Stan Getz,0,939
2239,Black Flag,0,938
10572,Poison,0,938
7542,Styx,0,938
415,Nightmares on Wax,0,937
4060,Puscifer,0,937
5471,The Specials,0,936
3050,Eagles of Death Metal,0,936
3199,311,0,934
5718,The Maccabees,0,933
69,Weird Al Yankovic,0,933
1491,Ghost,0,932
18,Carcass,0,931
2604,Keri Hilson,0,931
5084,Chris Young,0,931
4847,Ramin Djawadi,0,930
11111,Buena Vista Social Club,0,929
2482,Men at Work,0,929
9171,Hillsong United,0,928
1207,Converge,0,927
6373,Rufus Wainwright,0,926
5304,Pierce the Veil,0,926
980,Starfucker,0,925
187,D12,0,924
10215,Andrea Bocelli,0,924
257,American Authors,0,922
9044,Bathory,0,922
979,Stars,0,921
658,Soundtrack,0,921
13168,Diana Ross,0,920
2526,The Rapture,0,920
2465,Steve Miller Band,0,920
8876,Cheryl Cole,0,918
16654,Los Hermanos,0,918
5724,Danny Brown,0,918
7709,Blue Foundation,0,916
1449,Electric Wizard,0,915
10161,The Red Jumpsuit Apparatus,0,915
17097,Tech N9ne,0,915
15613,Corinne Bailey Rae,0,913
1063,KT Tunstall,0,912
5972,Howlin' Wolf,0,912
1325,The Stranglers,0,911
7483,Daddy Yankee,0,911
13574,ÃÂdith Piaf,0,910
439,Thom Yorke,0,910
10239,Thelonious Monk,0,909
5796,The Alan Parsons Project,0,909
10208,Georg Friedrich HÃÂ¤ndel,0,909
579,TÃÂ©lÃÂ©popmusik,0,909
4213,Tom Jones,0,909
23975,Oomph!,0,908
2090,Florida Georgia Line,0,908
4943,Walk the Moon,0,907
8251,Gold Panda,0,907
6890,N*E*R*D,0,906
2212,Social Distortion,0,906
12602,Carpenters,0,905
1998,Silverchair,0,904
6897,Hatebreed,0,903
89,Fugazi,0,902
8974,Combichrist,0,900
4955,Suede,0,900
1648,Joss Stone,0,899
619,The Heavy,0,899
1264,Shania Twain,0,899
1508,Charles Mingus,0,898
2173,Anti-Flag,0,898
1506,Melody Gardot,0,897
2813,Mat Kearney,0,897
832,Caetano Veloso,0,896
6865,The Moody Blues,0,895
3384,Rodriguez,0,893
1426,Mindless Self Indulgence,0,892
3771,Frank Turner,0,892
4036,Stevie Ray Vaughan and Double Trouble,0,891
2378,Joe Bonamassa,0,891
31983,The Pussycat Dolls,0,891
2578,Krewella,0,891
339,Bibio,0,890
12942,Gramatik,0,890
1027,Sly & The Family Stone,0,890
1646,Two Steps from Hell,0,889
2094,William Fitzsimmons,0,887
1569,Wild Nothing,0,885
434,De La Soul,0,885
8115,The Album Leaf,0,885
637,Asaf Avidan & the Mojos,0,885
13334,Sleeping with Sirens,0,884
1273,Pixie Lott,0,884
6496,MÃÂ,0,883
643,Cro,0,883
3469,The Cars,0,883
1158,Fink,0,882
3341,Insomnium,0,882
831,Ã¦Â¤ÂÃ¦ÂÂ¾Ã¤Â¼Â¸Ã¥Â¤Â«,0,882
9650,Jay Sean,0,882
924,Kurt Vile,0,881
10628,Bingo Players,0,881
12768,Plan B,0,881
3012,Toni Braxton,0,880
3329,Neil Diamond,0,879
10436,Nicole Scherzinger,0,878
1034,The Zombies,0,878
16558,Slightly Stoopid,0,877
2385,*NSYNC,0,877
4963,The Mountain Goats,0,876
1313,Meat Loaf,0,873
18228,The Hollies,0,873
21619,Chiddy Bang,0,872
9504,IAMX,0,871
5916,Missy Elliott,0,871
4016,Cloud Nothings,0,871
6876,Uriah Heep,0,870
12649,Boys Like Girls,0,870
6157,Satyricon,0,870
2561,Future,0,870
6490,Orchestral Manoeuvres in the Dark,0,870
27667,Sean Kingston,0,869
5132,Shaggy,0,867
9585,Pink,0,867
3327,Flight Facilities,0,867
24265,Saliva,0,865
2354,Paul van Dyk,0,864
4366,AntonÃÂ­n DvoÃÂÃÂ¡k,0,863
4814,Amos Lee,0,863
3004,Twin Shadow,0,863
6517,Sonic Syndicate,0,862
6024,Fitz and the Tantrums,0,860
3259,The Dillinger Escape Plan,0,859
12493,The Yardbirds,0,857
2015,This Will Destroy You,0,856
11535,The Rasmus,0,856
3467,Erasure,0,855
5599,Edvard Grieg,0,854
3205,John Frusciante,0,854
27193,Emmure,0,853
775,Quantic,0,853
2792,Chet Faker,0,852
1298,Django Django,0,852
3335,Darkthrone,0,851
5909,Natalia Kills,0,848
1272,t.A.T.u.,0,847
317,Sun Kil Moon,0,846
21232,Selah Sue,0,845
79,A Great Big World,0,843
3212,Clutch,0,842
2182,Bowling for Soup,0,842
11705,Klingande,0,841
2375,The Streets,0,841
2996,Alexandre Desplat,0,841
5629,The Subways,0,840
4180,Madeon,0,840
2025,Dethklok,0,840
10678,Donovan,0,839
18589,Camo & Krooked,0,839
311,Django Reinhardt,0,839
9912,The Four Tops,0,839
9160,Dashboard Confessional,0,837
8144,Lindsey Stirling,0,837
1522,Karmin,0,835
2493,The Darkness,0,834
3886,Memphis May Fire,0,832
10994,12 Stones,0,832
26,La Dispute,0,832
6472,Ill NiÃÂ±o,0,832
11548,Bad Company,0,832
6137,Underoath,0,832
8145,Alestorm,0,831
9221,The Last Shadow Puppets,0,831
3740,Baroness,0,831
11801,Angels & Airwaves,0,831
3215,Blind Melon,0,831
7594,Franz Liszt,0,829
2172,Pennywise,0,829
662,John Denver,0,828
9793,Borgore,0,828
9807,Crossfade,0,828
5082,Lee Brice,0,828
4189,Peggy Lee,0,827
1833,Jane's Addiction,0,827
575,They Might Be Giants,0,827
4843,J Dilla,0,826
3870,The Bloody Beetroots,0,826
1745,Kenny Loggins,0,825
1988,Story of the Year,0,825
6563,Immortal,0,824
7648,Trapt,0,823
717,Banks,0,821
1363,Chris Rea,0,821
1317,Less Than Jake,0,820
1861,Katie Melua,0,820
2084,A Fine Frenzy,0,820
4735,Antony and the Johnsons,0,820
1803,Toots and The Maytals,0,819
5447,Jay-Z and Linkin Park,0,818
11767,Franz Joseph Haydn,0,818
3939,Edguy,0,816
4562,Commodores,0,816
419,Caravan Palace,0,815
12216,James Horner,0,814
6099,Old Crow Medicine Show,0,814
5962,Natalie Imbruglia,0,814
3124,Alien Ant Farm,0,813
5089,Eli Young Band,0,813
8541,Buddy Guy,0,812
1811,Violent Femmes,0,812
2821,Carla Bruni,0,811
12426,Thomas Newman,0,811
3412,Ben Folds,0,811
7583,Hunter Hayes,0,811
2383,Savage Garden,0,810
4467,Whitechapel,0,808
581,Katy B,0,807
17541,Black Veil Brides,0,807
578,Manchester Orchestra,0,806
14304,Jackson Browne,0,806
1205,Russian Circles,0,805
1307,Moloko,0,805
2809,Darius Rucker,0,803
6250,In Extremo,0,803
4088,Luther Vandross,0,802
7238,Bad Meets Evil,0,802
4504,Shpongle,0,802
7714,Brandy,0,800
2569,Zebrahead,0,799
811,Chico Buarque,0,799
5725,Miles Kane,0,798
32,Periphery,0,798
7296,Dave Brubeck,0,797
715,AlunaGeorge,0,797
3347,Down,0,797
2179,Die Toten Hosen,0,797
2181,Die ÃÂrzte,0,797
1006,Devo,0,796
910,The Magnetic Fields,0,796
5589,Take That,0,795
1032,Charlie Parker,0,794
8281,Rodney Atkins,0,794
2786,Todd Terje,0,794
21758,Brooks & Dunn,0,793
7460,The Birthday Massacre,0,793
11539,Riverside,0,793
4569,Will Smith,0,792
88,Blood Orange,0,792
2093,Josh Turner,0,791
8847,W.A.S.P.,0,791
1431,Sirenia,0,791
13626,Relient K,0,790
7480,Prince & The Revolution,0,788
6793,Aesop Rock,0,787
4051,Chris Cornell,0,787
7295,Bill Evans,0,786
18907,Method Man,0,786
2536,Baths,0,785
863,"Emerson, Lake & Palmer",0,785
2755,The Cult,0,785
4792,Heaven Shall Burn,0,785
2805,REO Speedwagon,0,784
6874,Airbourne,0,784
3422,Kodaline,0,783
67,The Monkees,0,781
5959,Motion City Soundtrack,0,781
10601,Kill the Noise,0,780
3777,Thrice,0,780
23222,Mario,0,780
3949,Nile,0,778
10337,Jurassic 5,0,777
6958,Matt Nathanson,0,777
1931,Dizzee Rascal,0,777
825,Camera Obscura,0,776
9211,Rodrigo y Gabriela,0,776
10577,Felix Mendelssohn,0,775
85,mÃÂºm,0,775
4481,Seeed,0,775
3763,Yiruma,0,775
8874,Juicy J,0,774
8963,Basshunter,0,773
8147,Delain,0,772
4086,Andy Williams,0,771
11794,Macklemore,0,771
9123,"Crosby, Stills & Nash",0,770
20901,ÃÂÃÂÃÂ¿ÃÂ¸ÃÂ ÃÂ¢ÃÂÃÂÃÂ±ÃÂµÃÂÃÂºÃÂ¾ÃÂ¹,0,770
2046,Sevendust,0,770
12273,Adema,0,770
28331,Jeremih,0,769
16109,Babyshambles,0,769
5195,Supergrass,0,768
3330,At the Drive-In,0,767
3461,Soft Cell,0,767
10455,Derek and the Dominos,0,767
3359,Ayreon,0,766
10022,Deichkind,0,766
7761,Sodom,0,766
2085,Sarah Brightman,0,766
266,Autechre,0,765
132,Jerry Lee Lewis,0,765
9932,Nazareth,0,765
1768,Don Henley,0,765
412,Wax Tailor,0,765
3956,The Corrs,0,765
347,Totally Enormous Extinct Dinosaurs,0,764
2544,Tove Lo,0,761
15199,Ginuwine,0,761
5753,Serge Gainsbourg,0,761
7592,Bob Sinclar,0,761
2471,Sergei Rachmaninoff,0,761
2529,Gotan Project,0,760
9122,Dirty Projectors,0,760
8231,Wolfgang Gartner,0,760
883,Annie Lennox,0,759
87,Rhye,0,759
3349,Exodus,0,759
14995,Kid Rock,0,756
6106,Earl Sweatshirt,0,756
2691,Talk Talk,0,756
7688,Little Mix,0,755
3762,Of Mice & Men,0,754
16653,LegiÃÂ£o Urbana,0,754
2364,Dash Berlin,0,754
7053,Girls,0,754
9096,Westlife,0,753
1685,T.I.,0,752
2978,Morphine,0,751
8849,Pain,0,751
8401,Oh Land,0,751
8882,Boyz II Men,0,750
21680,Doctor P,0,750
7287,Jeremy Soule,0,749
189,Xzibit,0,749
11700,Nico & Vinz,0,749
77,The Chainsmokers,0,748
1573,Hammock,0,747
6179,Gamma Ray,0,746
20294,The Black Dahlia Murder,0,746
1886,Tarja,0,746
2189,Hank Williams,0,746
1578,Carbon Based Lifeforms,0,744
4105,The Brian Jonestown Massacre,0,744
943,The Black Angels,0,744
2537,Chromatics,0,742
8757,Saxon,0,742
5167,"Crosby, Stills, Nash & Young",0,742
6519,Hadouken!,0,742
22702,The Maine,0,741
3673,Peter Tosh,0,741
1324,Marillion,0,740
7843,Chris Isaak,0,740
15670,Say Anything,0,740
1255,VNV Nation,0,740
1155,Helios,0,739
1509,The Dave Brubeck Quartet,0,739
5721,Black Lips,0,739
19887,Excision,0,739
8554,Harry Nilsson,0,738
8186,Little Richard,0,737
4054,Collective Soul,0,736
671,Velvet Revolver,0,736
2502,The Pretenders,0,736
3399,Alexi Murdoch,0,735
5648,Four Year Strong,0,735
4711,Loreena McKennitt,0,733
4178,Kimbra,0,733
3185,Gary Numan,0,733
5066,Coolio,0,733
343,Simian Mobile Disco,0,732
4269,ZÃÂµÃÂ¼ÃÂÃÂ¸ÃÂÃÂ°,0,732
655,James Arthur,0,732
8893,Robert Schumann,0,732
2950,Canned Heat,0,731
4602,Goldfinger,0,731
12179,Kate Bush,0,731
1865,In This Moment,0,729
2237,Junip,0,728
24270,Chelsea Grin,0,727
18558,Jim Croce,0,727
2119,Gucci Mane,0,726
2698,Madvillain,0,725
8131,Nujabes,0,725
3055,Modeselektor,0,725
807,Lenka,0,725
8284,Justin Moore,0,724
6531,MaxÃÂ¯mo Park,0,724
244,MF DOOM,0,724
1334,Jeff Beck,0,724
1226,Austra,0,724
3115,Dixie Chicks,0,723
3229,Between the Buried and Me,0,722
873,Buzzcocks,0,722
4067,London Symphony Orchestra,0,722
2967,Built to Spill,0,722
4410,Sarah Vaughan,0,721
7080,Chimaira,0,720
40607,Attack Attack!,0,720
4464,Miss May I,0,720
3642,tUnE-yArDs,0,719
4152,Streetlight Manifesto,0,719
7093,SOiL,0,719
13386,Electric Guest,0,719
2,Protest the Hero,0,718
19973,Klangkarussell,0,718
4973,Tokyo Police Club,0,718
9175,DJ Antoine,0,717
2605,Ricky Martin,0,717
1976,Don McLean,0,717
325,SÃÂ©bastien Tellier,0,717
22336,Hot Chelle Rae,0,717
19628,Alesana,0,717
23844,Professor Green,0,717
878,Blackmore's Night,0,716
3971,The Everly Brothers,0,716
487,Neko Case,0,716
1595,Melvins,0,716
18509,Aqua,0,716
1438,My Dying Bride,0,715
4777,10cc,0,715
26303,Casting Crowns,0,715
21107,Yngwie Malmsteen,0,715
1183,Descendents,0,714
17544,Gentleman,0,713
8945,Tiamat,0,713
1370,The Ronettes,0,713
19961,Barbra Streisand,0,713
3758,Glen Hansard,0,712
8149,Turisas,0,712
2527,Architecture in Helsinki,0,711
7715,Duke Dumont,0,710
10699,10 Years,0,709
8666,The Black Crowes,0,708
1423,Moonspell,0,708
14476,Mike Posner,0,708
1401,Mayhem,0,707
4254,Noize MC,0,707
3244,Red Fang,0,707
1871,Rhapsody,0,706
5617,Millencolin,0,706
14321,Madeleine Peyroux,0,706
16187,David Crowder Band,0,706
7682,The Walkmen,0,706
587,Everlast,0,704
5528,Crowded House,0,704
18113,Joan Baez,0,704
761,Damon Albarn,0,702
7082,Hypocrisy,0,702
8000,Pat Benatar,0,702
5504,Doves,0,702
8640,Michael Kiwanuka,0,702
14628,Emilie Autumn,0,702
13237,Lloyd,0,701
865,Caliban,0,701
18182,George Benson,0,699
22426,The Word Alive,0,699
1238,Mono,0,699
2355,Ferry Corsten,0,698
12283,Finger Eleven,0,698
3950,Equilibrium,0,698
2797,Status Quo,0,697
13616,The John Butler Trio,0,697
12997,Razorlight,0,697
1594,Phosphorescent,0,696
1885,Symphony X,0,695
3273,Can,0,695
6450,Chairlift,0,694
6419,Spandau Ballet,0,693
2111,Wild Beasts,0,691
1162,White Zombie,0,691
11360,Seal,0,691
2496,Huey Lewis & The News,0,690
386,Solar Fields,0,689
668,Bobby Womack,0,689
4497,Delerium,0,689
11,Morbid Angel,0,689
3753,Circa Survive,0,688
15134,Extreme,0,687
1996,The Presidents of the United States of America,0,687
17470,Era,0,686
14239,Myslovitz,0,684
4271,ÃÂÃÂ¸-2,0,684
9817,Duck Sauce,0,684
11704,Faul & Wad Ad vs. Pnau,0,684
1743,The Bangles,0,684
19955,Black Stone Cherry,0,682
933,AntÃÂ´nio Carlos Jobim,0,681
6029,Blood Red Shoes,0,681
1464,QueensrÃÂ¿che,0,680
523,Dr. Dog,0,680
942,Chelsea Wolfe,0,680
2062,Josh Groban,0,679
17559,Secret Garden,0,679
7060,The B-52's,0,679
19626,I See Stars,0,679
420,Blockhead,0,679
12503,Eagle-Eye Cherry,0,678
2406,Parachute,0,678
3737,Talib Kweli,0,677
15405,LL Cool J,0,677
8278,Montgomery Gentry,0,677
7316,Cheap Trick,0,677
3119,Steve Earle,0,676
644,Nena,0,676
1815,Bad Brains,0,675
3772,The Calling,0,675
10134,The Raveonettes,0,675
3127,Skunk Anansie,0,675
1432,Wintersun,0,675
1669,Bone Thugs-N-Harmony,0,674
24218,Alborosie,0,674
3147,Tennis,0,674
3172,Vitamin String Quartet,0,674
1249,KMFDM,0,673
2656,Rilo Kiley,0,673
3170,Electric Six,0,673
11645,Jimmy Cliff,0,672
1668,Paul Oakenfold,0,672
3414,Sugababes,0,672
2503,M. Ward,0,671
4535,Michael Nyman,0,671
455,Jean Michel Jarre,0,671
2411,Lights,0,670
6879,Camel,0,670
5919,Steve Aoki,0,670
16152,A Skylit Drive,0,669
4179,Ladyhawke,0,669
4091,Perry Como,0,668
12973,John Mellencamp,0,668
6153,Emperor,0,667
5183,Low,0,667
5495,Bobby Darin,0,667
15355,Jill Scott,0,667
8887,Maurice Ravel,0,667
6635,The Asteroids Galaxy Tour,0,667
17568,Gusttavo Lima,0,667
9051,Gipsy Kings,0,666
5601,Richard Wagner,0,666
357,Boys Noize,0,666
577,House of Pain,0,666
7086,Napalm Death,0,666
1164,Leftfield,0,665
2523,PoliÃÂ§a,0,665
4461,The Ghost Inside,0,665
5904,Funkadelic,0,664
239,Cansei de Ser Sexy,0,664
1677,Cold,0,664
812,Miami Horror,0,663
4176,The Proclaimers,0,663
15492,Falling in Reverse,0,663
12383,Saosin,0,663
6189,Cinderella,0,662
8494,Casper,0,662
24264,Ace Hood,0,661
3677,Waldeck,0,661
1312,Buckethead,0,661
11060,Mayer Hawthorne,0,660
17534,Ziggy Marley,0,658
16192,Matt Redman,0,658
1493,Devin Townsend Project,0,658
16113,Starship,0,657
2398,Sneaker Pimps,0,657
8653,Carole King,0,656
15328,Marc Anthony,0,656
3858,The Breeders,0,656
14312,Dinah Washington,0,654
8146,Xandria,0,653
8521,We Are Scientists,0,652
3236,Cult of Luna,0,652
6451,Ariel Pink's Haunted Graffiti,0,652
123,Sixpence None the Richer,0,652
6699,Robert Johnson,0,651
8842,Akira Yamaoka,0,651
15655,Kenny Rogers,0,649
12063,Desire,0,649
8747,Cazzette,0,649
1458,Koop,0,649
8053,Suzanne Vega,0,648
6855,Ylvis,0,648
2747,Tosca,0,647
11748,George Ezra,0,647
7596,Nils Frahm,0,647
5626,Wavves,0,646
2564,Sharon Van Etten,0,645
2510,Beach Fossils,0,645
6165,Kvelertak,0,645
2429,BT,0,644
19483,Gary Allan,0,644
3982,Ben E. King,0,644
4470,Born of Osiris,0,644
8915,Temple of the Dog,0,644
962,Blonde Redhead,0,644
7078,Deathstars,0,643
6313,Nicky Romero,0,642
3761,Frightened Rabbit,0,642
8404,Alexandra Burke,0,642
9172,MAGIC!,0,641
4934,Laleh,0,641
1948,Spiritualized,0,640
17528,Craig Morgan,0,640
5915,Soulja Boy,0,639
9120,Blind Pilot,0,639
9274,The Saturdays,0,639
14603,Blue Stahli,0,638
1570,Maybeshewill,0,638
26277,Walk Off the Earth,0,638
22703,We the Kings,0,637
5726,The Bravery,0,637
4639,Craig David,0,636
6453,Smokey Robinson and the Miracles,0,636
7632,Gemini,0,636
2267,The Dubliners,0,636
5081,Jerrod Niemann,0,636
1224,Yelle,0,636
11555,Amaranthe,0,635
13493,Blackstreet,0,635
559,Booka Shade,0,635
15408,Warren G,0,635
1774,Vitalic,0,635
2112,Com Truise,0,634
9675,Breakbot,0,634
7627,Monster Magnet,0,634
16662,Various Artists,0,634
10437,The Pussycat Dolls,0,633
3626,Ra Ra Riot,0,633
12196,Everything But the Girl,0,633
23236,K'naan,0,633
5064,Glenn Gould,0,632
6884,French Montana,0,632
1671,Fuel,0,632
2260,2NE1,0,631
6839,Mr. Big,0,631
98,Japandroids,0,630
3723,Ane Brun,0,630
156,Caro Emerald,0,629
5844,Ultravox,0,629
1233,Overkill,0,629
21,Mew,0,629
786,Haddaway,0,629
3860,Everclear,0,629
8913,Isis,0,629
3364,Kalmah,0,629
12129,Eddie Cochran,0,628
5521,Jonathan Coulton,0,628
8724,Stevie Nicks,0,627
7599,The Turtles,0,626
1258,The Cramps,0,626
2159,Ska-P,0,626
6889,Yelawolf,0,625
20,Cynic,0,625
6,TesseracT,0,625
5070,Brantley Gilbert,0,624
2647,Townes Van Zandt,0,623
23920,NEEDTOBREATHE,0,623
3455,Jeremy Camp,0,622
2572,Veronica Maggio,0,622
2027,Deicide,0,621
894,The Pains of Being Pure At Heart,0,621
24873,Hilary Duff,0,621
19615,"Woe, Is Me",0,621
6172,Annihilator,0,621
5877,Waylon Jennings,0,621
6178,Warrant,0,620
1163,Chicane,0,620
1257,iamamiwhoami,0,620
17625,Calle 13,0,619
8499,Macklemore & Ryan Lewis,0,619
856,Neil Young & Crazy Horse,0,618
13235,JoJo,0,618
6055,Battles,0,618
1560,DIIV,0,618
2643,Calexico,0,617
11108,Trace Adkins,0,617
17411,Newsboys,0,617
3441,Jack's Mannequin,0,617
12424,Five for Fighting,0,617
9103,Mr. Probz,0,617
5179,David Gilmour,0,616
4012,Solange,0,616
1511,Glenn Miller,0,616
18327,Scars on Broadway,0,615
42,Deafheaven,0,615
951,The Radio Dept.,0,615
5418,Death in June,0,612
1339,Killing Joke,0,612
4834,Jedi Mind Tricks,0,611
7899,James Newton Howard,0,611
26356,McFly,0,611
5862,JÃÂ³nsi,0,611
5672,Nosaj Thing,0,611
3974,Sophie Ellis-Bextor,0,610
10390,Marteria,0,610
11345,Gustav Mahler,0,609
20104,Howie Day,0,609
2498,Dexys Midnight Runners,0,609
1742,Booker T. & the MG's,0,608
7733,Raekwon,0,608
2120,RÃÂ³isÃÂ­n Murphy,0,607
9750,Jamie Foxx,0,606
4563,Chic,0,606
7108,Summoning,0,605
9109,Steve Vai,0,605
4948,Okkervil River,0,604
570,Darkside,0,604
14970,Ashanti,0,604
6499,J.J. Cale,0,603
1846,Leaves' Eyes,0,603
17234,Flunk,0,603
1320,Yazoo,0,602
2063,Sugarland,0,601
7115,At the Gates,0,601
6415,Eric Prydz,0,601
2858,The Pharcyde,0,601
13240,Monica,0,600
70,Jungle,0,600
6607,Juanes,0,599
17340,Motionless in White,0,599
8997,Gil Scott-Heron,0,598
235,Squarepusher,0,597
1482,Ben Folds Five,0,597
4275,ÃÂÃÂµÃÂ½ÃÂ¸ÃÂ½ÃÂ³ÃÂÃÂ°ÃÂ´,0,597
1980,Frankie Goes to Hollywood,0,597
2540,Skinny Puppy,0,596
5851,Emmylou Harris,0,596
5578,Conor Maynard,0,595
10848,Kult,0,595
3242,Datsik,0,595
3240,Ghostface Killah,0,595
7826,Maxwell,0,594
5837,Bryan Ferry,0,594
6512,Senses Fail,0,594
8710,YG,0,594
6515,Semisonic,0,594
27,Minus the Bear,0,594
3466,Culture Club,0,593
1305,The Veronicas,0,593
27552,Juan Magan,0,593
12955,Jordin Sparks,0,592
23231,ÃÂÃÂ¾ÃÂÃÂ¾ÃÂ»ÃÂ ÃÂ¸ ÃÂ¨ÃÂÃÂ,0,592
10036,Vanessa Carlton,0,592
3495,TobyMac,0,592
5881,She Wants Revenge,0,592
6569,Modern Talking,0,592
1747,Flight of the Conchords,0,592
13584,Noel Gallagher's High Flying Birds,0,591
3488,MercyMe,0,590
9918,Alan Silvestri,0,590
7300,Doris Day,0,590
5154,Nico,0,590
7942,Brett Dennen,0,590
25369,Adelitas Way,0,590
11463,A Flock of Seagulls,0,590
7482,Lil Jon,0,589
1838,Suicidal Tendencies,0,589
2553,Young Money,0,589
4451,Mushroomhead,0,589
40523,Chris Cagle,0,589
413,Chinese Man,0,588
27299,Joe Nichols,0,588
1642,Harry Gregson-Williams,0,588
6566,Angra,0,588
6201,Quiet Riot,0,588
2408,The Weepies,0,588
12262,Joe,0,588
1874,After Forever,0,588
2058,Mad Season,0,588
1868,Theatre of Tragedy,0,588
6791,DIR EN GREY,0,587
5062,Captain Beefheart & His Magic Band,0,587
14793,Carnifex,0,587
3678,Little People,0,587
6184,Asia,0,586
3979,Faith Hill,0,586
16555,Rebelution,0,585
255,Thee Oh Sees,0,585
3118,Spin Doctors,0,584
5960,Daniel Powter,0,584
2769,How to Dress Well,0,583
3283,Enslaved,0,583
13375,Jamie Woon,0,583
4570,Big L,0,582
968,SOHN,0,582
30989,Hey,0,582
16652,Lloyd Banks,0,582
6166,Marduk,0,582
4281,ÃÂÃÂ¸ÃÂ½ÃÂ¾,0,581
11158,Jennifer Hudson,0,581
2577,Asaf Avidan,0,581
4857,Scar Symmetry,0,580
9248,The Gathering,0,580
6464,Tim Berg,0,580
14010,Unknown Mortal Orchestra,0,580
1720,The New Pornographers,0,580
3755,Funeral for a Friend,0,579
14870,Rizzle Kicks,0,579
20166,Crazy Town,0,579
4709,Clannad,0,578
3768,Chiodos,0,578
6835,Lissie,0,578
26350,Nneka,0,577
7089,All Shall Perish,0,576
1740,Midlake,0,576
17743,The Drifters,0,576
35683,Iyaz,0,575
4590,Axwell,0,575
15714,Alesso,0,575
6630,D'Angelo,0,575
21316,Anthony Hamilton,0,575
7541,Little Big Town,0,575
5142,The 69 Eyes,0,574
8517,The Joy Formidable,0,574
2580,Graveyard,0,574
3291,Cannonball Adderley,0,573
1421,Neurosis,0,573
29555,Never Shout Never,0,573
7665,The Mighty Mighty Bosstones,0,573
10748,Filter,0,573
2802,Bruce Dickinson,0,572
9332,Coil,0,572
770,Bag Raiders,0,572
9737,Shlohmo,0,572
22497,The Royal Philharmonic Orchestra,0,572
4218,KC and The Sunshine Band,0,572
19350,Alex Turner,0,572
1394,Steel Panther,0,571
