,mean,std
942,-1.163039,0.59099853
943,-1.1657262,0.5128719
944,-1.0772673,0.5706299
945,0.14697443,0.4346279
946,-0.64278656,0.6025895
947,-1.993656,0.53428245
948,-0.07683181,0.44470382
949,-1.2980508,0.6390988
950,-1.887321,0.5734663
951,-1.024891,0.5208588
952,-1.2527847,0.5151797
953,-0.4781601,0.5069119
954,-1.1971736,0.45553422
955,-1.4687333,0.6125564
956,-1.1021478,0.5248884
957,-1.152126,0.5472553
958,-0.30771464,0.5253892
959,-1.8502827,0.77006686
960,-1.4438068,0.69596314
961,-2.3456595,0.5001667
962,-0.9924334,0.513025
963,-0.77650994,0.5388325
964,-1.3733615,0.52499884
965,-0.39900315,0.6155311
966,-0.538193,0.53049767
967,-1.5578176,0.55814546
968,-1.4744426,0.54216325
969,-0.35114685,0.43413365
970,-1.9644223,0.65509164
971,-1.2224113,0.5251183
972,-0.26292133,0.46473852
973,-1.7451522,0.5526759
974,-0.39955345,0.4825974
975,-0.13436578,0.5148345
976,-1.7240484,0.63491666
977,-1.644369,0.6837954
978,-1.01388,0.4884345
979,-0.8059051,0.53707284
980,-1.6403311,0.63091385
981,-1.6038445,0.6716153
982,-0.3940443,0.4705182
983,-1.8838748,0.48919454
984,-1.5271971,0.5502208
985,-0.8918381,0.61895823
986,-1.5429884,0.55217093
987,-1.936721,0.6722962
988,-1.3877596,0.5206182
989,-1.7892948,0.69484895
990,-0.46286595,0.45218363
991,-1.5689766,0.59105873
992,-0.9163772,0.7211254
993,-1.3349563,0.47631288
994,-0.7635322,0.5986165
995,-1.7971537,0.5597296
996,-0.8540084,0.41367128
997,-0.19818248,0.5112176
998,-0.15957734,0.53997165
999,-0.9263053,0.4919379
1000,-0.8250863,0.49845412
1001,-1.9014459,0.7451317
1002,-1.4464546,0.7635282
1003,-0.13108042,0.6148995
1004,-0.6061483,0.49123025
1005,-0.78004456,0.54553515
1006,-2.0528035,0.68353105
1007,-1.2436852,0.52901214
1008,-0.21030045,0.48123088
1009,-0.7282084,0.5185471
1010,-2.6888275,0.8169694
1011,-1.3372532,0.7154854
1012,-0.63159037,0.62966096
1013,-0.22122656,0.519385
1014,-1.7808995,0.6865173
1015,-0.7438091,0.53192663
1016,-0.69643813,0.5912922
1017,-0.7587963,0.5928694
1018,-0.85197884,0.56886613
1019,-0.29787147,0.4538137
1020,-1.008467,0.91110003
1021,-1.3084762,0.5082204
1022,-0.8530799,0.58050424
1023,-1.2322128,0.59426576
1024,-1.981476,0.7988191
1025,-0.7002138,0.6487477
1026,-1.1217877,0.78037995
1027,-2.3887677,0.73829114
1028,-1.8032566,0.5671615
1029,-2.2888043,0.6698915
1030,-0.80989337,0.5444115
1031,-1.5031981,0.6706469
1032,-2.2867148,0.3926303
1033,-1.2282007,0.56577307
1034,-1.221623,0.66909295
1035,-1.8214278,0.5560265
1036,-0.76244634,0.5812237
1037,-2.345517,0.5777911
1038,-0.9262092,0.65805614
1039,-2.1290646,0.67715466
1040,-0.35883325,0.39389634
1041,-0.0445244,0.40744394
1042,-0.6568839,0.61131454
1043,-1.0214851,0.49902388
1044,-1.863242,0.5293376
1045,-0.97934055,0.58653694
1046,-0.89113843,0.596132
1047,-1.3820629,0.66257834
1048,-1.9264767,0.675867
1049,-0.9985731,0.6070644
1050,-0.46555802,0.58348244
1051,-0.6977149,0.44441846
1052,-0.20799035,0.32703668
1053,-1.9882066,0.5022865
1054,-0.8521074,0.57256556
1055,-1.3779444,0.6555337
1056,-0.7315159,0.45310223
1057,-1.6556296,0.57215506
1058,-2.3666294,0.6793062
1059,-0.043664403,0.35730729
1060,-1.1039689,0.55830044
1061,-2.464315,0.66538423
1062,-0.74350077,0.4883804
1063,-1.6642088,0.6039769
1064,-1.1932527,0.56057054
1065,-1.5188466,0.6345068
1066,-0.85908896,0.5413909
1067,-0.63511485,0.47342995
1068,-1.3379862,0.6613167
1069,-0.85814893,0.6428827
1070,-1.2093958,0.72747177
1071,-1.478852,1.2503405
1072,-0.46822342,0.49414662
1073,-2.0569785,0.775278
1074,-1.027151,0.48512077
1075,-0.63302565,0.7088344
1076,-0.9960567,0.5602106
1077,-1.2952464,0.64495397
1078,-1.9370991,0.55397546
1079,-1.084911,0.5624039
1080,-0.8737744,0.5592414
1081,-0.5649042,0.62232006
1082,-1.6883955,0.74660456
1083,-1.5197273,0.57226235
1084,-1.6512135,0.49831805
1085,-0.9474613,0.5781045
1086,-1.2224153,0.5708916
1087,-1.6551329,0.5003955
1088,-0.8702089,0.44195035
1089,-1.3593501,0.7256935
1090,-1.2352967,0.48026487
1091,-1.2056642,0.72811425
1092,-0.8667225,0.49893174
1093,-0.11136095,0.43908635
1094,-1.7790715,0.43210724
1095,-0.82728076,0.48570946
1096,-1.1484901,0.61075073
1097,-0.4540139,0.4467722
1098,-1.0223835,0.6365548
1099,-1.0734848,0.70858264
1100,-1.4457765,0.5761322
1101,-1.6775633,0.45806894
1102,-1.2949904,0.4920423
1103,-1.3316479,0.5286735
1104,-1.117999,0.5261739
1105,-1.1466969,0.6153222
1106,-0.61731035,0.5435005
1107,-1.0465161,0.55213714
1108,-0.6031438,0.5753052
1109,-2.0833771,0.5239123
1110,-0.43459257,0.4775713
1111,-2.2520313,0.6699888
1112,-0.5541054,0.5158152
1113,-1.380999,0.38544226
1114,-1.2827512,0.5806603
1115,-0.43803996,0.56605524
1116,-1.3550851,0.58543384
1117,-2.5633926,0.53961515
1118,-2.2791996,0.55108136
1119,-1.3391759,0.68029714
1120,-0.4002722,0.5351708
1121,-0.9877278,0.5614309
1122,-1.0199786,0.52565634
1123,-2.186001,0.6303278
1124,-0.51383305,0.50541973
1125,-1.8806334,0.6615717
1126,-0.9459756,0.61530757
1127,-0.7885174,0.7007393
1128,-1.1864718,0.55797
1129,-1.0226749,0.56783646
1130,-0.6970381,0.5187772
1131,-1.1909797,0.5265735
1132,-0.8844203,0.44730318
1133,-2.762316,0.5036685
1134,-1.8892136,0.43271735
1135,-2.6827953,0.8108163
1136,-0.99987644,0.70883566
1137,-1.3210944,0.70354754
1138,-1.6536404,0.69825435
1139,-2.265932,0.7340865
1140,-1.4845452,0.6044474
1141,-2.565593,0.6908083
1142,-1.4768702,0.53620416
1143,-1.1849223,0.47535667
1144,-2.4057336,0.5467092
1145,-0.8243723,0.6215786
1146,-0.61708415,0.5632247
1147,-1.511299,0.46301982
1148,-2.1170516,0.69342643
1149,-1.3958958,0.610595
1150,-1.5718616,0.47635952
1151,-1.6623784,0.66139597
1152,-0.33926663,0.4661405
1153,-1.5139389,0.5776235
1154,-0.26135457,0.4629191
1155,-0.55031425,0.62032425
1156,-0.640377,0.5915674
1157,-1.6275446,0.63167167
1158,-0.7782503,0.5683254
1159,-0.7991525,0.514719
1160,-0.70985603,0.5654317
1161,-1.2732829,0.505373
1162,-2.0449226,0.7905055
1163,-1.4465865,0.5053349
1164,-2.7086585,0.7221558
1165,-2.0287793,0.62004733
1166,-1.9594908,0.66429025
1167,-1.4926537,0.61700547
1168,-2.1512487,0.5641036
1169,-1.2640613,0.45296636
1170,-1.5539595,0.5159224
1171,-0.35413498,0.574292
1172,-1.5037215,0.67585796
1173,-1.5805461,0.54075736
1174,-1.063334,0.55286586
1175,-1.1196985,0.512534
1176,-0.7101039,0.5565461
1177,-1.936338,0.57448727
1178,-0.64576447,0.6468741
1179,-0.6416609,0.5463697
1180,-1.028805,0.49957195
1181,-1.0784947,0.5320675
1182,-0.38846314,0.49985412
1183,-0.512246,0.5403028
1184,-1.6282041,0.79966396
1185,-0.52787966,0.6546711
1186,-0.6034288,0.52791166
1187,-2.0546,0.73914903
1188,-0.42994165,0.42932114
1189,-0.4759563,0.69456124
1190,-2.1907942,0.7450457
1191,-1.1983889,0.7674873
1192,-1.0007615,0.5378746
1193,-1.7088652,0.53368413
1194,-1.1267312,0.7129928
1195,-1.4821328,0.62039584
1196,-1.272506,0.5174318
1197,-1.111205,0.4961285
1198,-2.403027,0.8379842
1199,-0.2133546,0.40466622
1200,-0.84353524,0.69348943
1201,-0.821048,0.5311707
1202,-1.7771686,0.5385972
1203,-0.376414,0.52078295
1204,-0.3447821,0.52700794
1205,-0.98999286,0.5076216
1206,-0.7066134,0.60307986
1207,-0.76298803,0.49079368
1208,-0.50394183,0.62450445
1209,-0.3982576,0.61383194
1210,-2.8583689,0.6823151
1211,-2.237226,0.54950595
1212,-2.7195718,0.5762195
1213,-0.8912365,0.5505654
1214,-1.2496704,0.6136482
1215,-0.68993163,0.5393855
1216,-0.8177686,0.49073982
1217,-0.74896926,0.6870622
1218,-1.2911782,0.36526483
1219,-0.7684839,0.48809102
1220,-2.3191454,0.47292697
1221,-2.615934,0.6185703
1222,-0.3875691,0.53144217
1223,-0.5587258,0.5665898
1224,-0.86822677,0.46616253
1225,-1.1879892,0.53494817
1226,-1.4796311,0.5594906
1227,-1.6788158,0.4933946
1228,-1.7485687,0.6009969
1229,-1.5018201,0.5547839
1230,-0.78342205,0.4380371
1231,-1.3426886,0.5174007
1232,-0.8781152,0.54531974
1233,-0.57888395,0.45842788
1234,-1.4175588,1.0246599
1235,-1.6978406,0.66657084
1236,-1.6465534,0.4069139
1237,-1.040797,0.6213509
1238,-0.6139374,0.6082164
1239,-2.1142886,0.59615654
1240,-0.698108,0.43980184
1241,-1.5189933,0.60598105
1242,-1.525147,0.61944914
1243,-0.30298164,0.42566165
1244,-0.79875743,0.53505826
1245,-2.0022454,0.6960164
1246,-1.5589908,0.49402675
1247,-1.1001474,0.5115408
1248,-0.61098593,0.4067694
1249,-0.3781365,0.49134347
1250,-1.4254694,0.65756905
1251,-1.121706,0.6690626
1252,-1.2044176,0.54249346
1253,-1.0659785,0.5167885
1254,-1.7661057,0.66092145
1255,-1.3856828,0.6556052
1256,-0.58357376,0.54896563
1257,-1.3444167,0.5938355
1258,-2.0621853,0.705841
1259,-0.44219708,0.47539026
1260,-1.0062482,0.4472259
1261,-1.655288,0.59563553
1262,-1.904219,0.63035846
1263,-0.23793937,0.46097726
1264,-0.64818954,0.7131771
1265,-0.59188426,0.48987886
1266,-1.2864786,0.59799165
1267,-0.18327324,0.5272328
1268,-1.247975,0.5303415
1269,-0.8975314,0.54853624
1270,-1.8654486,0.4923635
1271,-1.2186074,0.57877874
1272,-0.4008313,0.5383404
1273,-0.5794881,0.6478387
1274,-0.8778061,0.5538135
1275,-0.6805737,0.4604911
1276,-1.4095871,0.5544545
1277,-0.90506923,0.5464284
1278,-0.8701339,0.50415087
1279,-0.6037863,0.5722546
1280,-1.8518519,0.72936827
1281,-1.0767766,0.6457189
1282,-0.36380696,0.4902183
1283,-0.91444665,0.45685977
1284,-0.9092814,0.57369787
1285,-1.0147187,0.61950356
1286,-1.263833,0.65301764
1287,-1.3798016,0.5582466
1288,-1.607968,0.6026287
1289,-0.8077432,0.4700324
1290,-2.0056314,0.6104053
1291,-1.0227209,0.5810937
1292,-0.8866873,0.5298156
1293,-0.30274785,0.58690065
1294,-1.7116885,0.50737876
1295,-2.1362622,0.42344642
1296,-0.53367877,0.5680959
1297,-2.1007051,0.62893075
1298,-1.5688149,0.5211555
1299,-0.9864946,0.5390551
1300,-1.199541,0.49487725
1301,-0.8069786,0.57623404
1302,-1.5432625,0.6930379
1303,-1.3592978,0.63915884
1304,-1.4200387,0.54518116
1305,-1.4592175,0.667918
1306,-0.5585564,0.56926155
1307,-1.2131151,0.4592436
1308,-0.8542357,0.5451911
1309,-1.031431,0.6036221
1310,-1.763701,0.6126642
1311,-0.71020484,0.4498345
1312,-0.8351221,0.49206117
1313,-0.98834276,0.6382142
1314,-1.8585094,0.5080611
1315,-0.6007182,0.5244323
1316,-1.0145206,0.56076425
1317,-0.47107214,0.4768221
1318,-0.7664008,0.52998674
1319,-1.968262,0.57853293
1320,-2.0524266,0.6867161
1321,-1.628912,0.48116302
1322,-1.7508605,0.65468806
1323,-2.0304627,0.5758305
1324,-1.3102478,0.52473885
1325,-1.5571555,0.5247033
1326,0.14034778,0.47374293
1327,-1.3254707,0.57449734
1328,-1.2137293,0.7535651
1329,-1.867275,0.6935696
1330,-0.6876754,0.4228522
1331,-1.6337589,0.54070127
1332,-1.4045115,0.55042887
1333,-2.1304154,0.60694313
1334,-2.2419477,0.5282955
1335,-1.4549539,0.5543708
1336,-0.73041576,0.66971374
1337,-1.8324802,0.56509435
1338,-2.2633,0.6113829
1339,-1.2985454,0.5973451
1340,-0.7335956,0.6225458
1341,-1.1542788,0.59119564
1342,-2.013526,0.6266844
1343,-1.2947911,0.6154892
1344,-0.26178974,0.5058118
1345,-1.4272276,0.59406614
1346,-0.9907029,0.6755127
1347,-1.424444,0.57228357
1348,-0.38558304,0.555269
1349,-1.6033996,0.9115735
1350,-0.7298848,0.43799677
1351,-2.311814,0.5505119
1352,-1.7593911,0.60089123
1353,-0.55504555,0.45984146
1354,-1.0333753,0.5371086
1355,-1.7185167,0.5576357
1356,-1.6426493,0.57371736
1357,-0.48966655,0.5676177
1358,-0.6470794,0.57636464
1359,-0.2895897,0.48406738
1360,-0.43835,0.441597
1361,-1.8768874,0.48424813
1362,-0.4413645,0.54079026
1363,-0.64302146,0.541689
1364,-2.0451574,0.7476738
1365,-1.5511794,0.6646703
1366,-0.4339681,0.5235475
1367,-1.3208632,0.5612773
1368,-1.6551425,0.71071875
1369,-1.0044954,0.6210379
1370,-0.39526728,0.48402768
1371,-0.9324918,0.38381603
1372,-0.742511,0.4870003
1373,-0.562216,0.6332006
1374,-2.082877,0.5488989
1375,-1.0704286,0.5222658
1376,-1.7154921,0.57628375
1377,-1.711305,0.4792505
1378,-1.2585682,0.6234927
1379,-0.9098079,0.5743638
1380,-0.63642526,0.45392922
1381,-1.9254221,0.53482956
1382,-1.5904253,0.5501415
1383,-0.66968894,0.57353914
1384,-0.9317061,0.45691344
1385,-1.0871706,0.6298797
1386,-0.0036340104,0.51449126
1387,-1.6406983,0.5598839
1388,-2.193819,0.6664176
1389,-2.3209627,0.61824685
1390,-1.6144027,0.6977975
1391,-2.3907595,0.48059583
1392,-1.8270562,0.5962275
1393,-1.1237336,0.58847713
1394,-2.4379141,0.6507788
1395,-0.105009824,0.42507473
1396,-0.95094883,0.5565765
1397,-1.538593,0.70196503
1398,-0.7426305,0.46180823
1399,-0.486,0.5164724
1400,-0.5994666,0.41893739
1401,-0.7131498,0.52524024
1402,-1.5867741,0.6122403
1403,-1.4690022,0.53982663
1404,-3.3268802,0.7043104
1405,-1.5305419,0.5381985
1406,-0.34368876,0.37746963
1407,-0.26619923,0.6328566
1408,-2.15601,0.5554096
1409,-1.6212991,0.69657344
1410,-1.220245,0.49445137
1411,-1.2872491,0.5116246
1412,-2.3855858,0.52077496
1413,-1.5720735,0.63074017
1414,-0.53357494,0.5940826
1415,-0.006954257,0.42155394
1416,-1.2460722,0.21688192
1417,-2.11229,0.72810125
1418,-1.8293698,0.57588476
1419,-1.2876331,0.6107613
1420,-2.0648289,0.58271974
1421,-2.2550735,0.51958036
1422,-1.3711598,0.4382178
1423,-1.0639223,0.6725862
1424,-1.1792066,0.3991871
1425,-1.1820842,0.59334975
1426,-0.3568769,0.500384
1427,-1.1683896,0.5591924
1428,-1.950291,0.5323343
1429,-2.7680695,0.69834334
1430,-1.3046423,0.7012708
1431,-1.3982733,0.5008753
1432,-1.6193838,0.53334284
1433,-0.82786274,0.5305251
1434,-0.6365081,0.4763684
1435,-2.245113,0.5445192
1436,-0.39496222,0.5491044
1437,-0.6108867,0.5122974
1438,-0.89140004,0.54099023
1439,-0.7059909,0.5367195
1440,-2.3366697,0.6861166
1441,-2.3004158,0.64755267
1442,-0.2623738,0.57065016
1443,-1.908814,0.46734014
1444,-0.8706858,0.5961381
1445,-1.7006127,0.73428947
1446,-1.1238858,0.57266
1447,-0.45349455,0.5297559
1448,-0.6865703,0.6516612
1449,-2.9284701,1.1102186
1450,-2.049823,0.54706264
1451,-0.23241962,0.53955966
1452,-0.94210804,0.5389725
1453,-1.0219334,0.5892054
1454,-1.9252704,0.6137113
1455,-0.981197,0.54701275
1456,-2.3703709,0.6651864
1457,-1.3201163,0.6077121
1458,-0.5499856,0.66151106
1459,-1.7205065,0.32062232
1460,-0.5958219,0.60825384
1461,-2.2232811,0.5980123
1462,-0.62439,0.55171025
1463,-1.5153441,0.4522615
1464,-2.0586753,0.52670115
1465,-1.4244478,0.83845085
1466,-1.7785654,0.7774768
1467,-1.1898118,0.5834109
1468,-0.97841847,0.53643996
1469,-0.7106561,0.5261862
1470,-1.7730538,0.6301242
1471,-0.11935933,0.48535427
1472,-2.3054574,0.7768786
1473,-1.0238298,0.58465713
1474,-1.7976578,0.59358114
1475,-0.47608513,0.5979472
1476,-0.5843047,0.4193812
1477,-0.054745983,0.47077408
1478,-1.6599642,0.58875096
1479,-0.9960779,0.5508482
1480,-0.994041,0.48511007
1481,-0.53317666,0.5189924
1482,-1.3729986,0.46852472
1483,-0.33167914,0.52998495
1484,-1.2774736,0.6626089
1485,-0.26587853,0.43261707
1486,-1.5008327,0.65341234
1487,-1.2162272,0.6083423
1488,-2.1132975,0.8315164
1489,-1.1995093,0.537504
1490,-1.9693058,0.625645
1491,-1.1559044,0.6797939
1492,-0.5179825,0.61966646
1493,-1.0258994,0.49401924
1494,-3.379113,0.5389425
1495,-1.569265,0.5168262
1496,-2.7909167,0.4722905
1497,-1.4285779,0.34193748
1498,-1.4709325,0.56914985
1499,-0.8660126,0.5398559
1500,-1.6825448,0.4369744
1501,-0.76207876,0.5054456
1502,-0.47741607,0.45580983
1503,-0.45248663,0.5606452
1504,-0.94386595,0.56634915
1505,-2.1305728,0.5433426
1506,-1.7334876,0.4986972
1507,-0.3729147,0.485455
1508,-1.6865884,0.6510236
1509,-1.0508406,0.47799185
1510,-0.7198075,0.57006943
1511,-1.0877975,0.5594573
1512,-2.1631205,0.5592103
1513,-1.7427722,0.48020256
1514,-0.33664936,0.521483
1515,-2.548691,0.5482576
1516,-1.1541891,0.6745347
1517,-0.76862353,0.50792253
1518,-1.4155045,0.63841164
1519,-2.0695596,0.5622565
1520,-1.2450373,0.48515618
1521,-2.240653,0.7244198
1522,-1.8211493,0.64062417
1523,-1.1616163,0.533495
1524,-1.0401493,0.59660107
1525,0.15390988,0.41467175
1526,-1.2904824,0.20220178
1527,-1.8912079,0.6724177
1528,-1.4206132,0.69837576
1529,-2.5095859,0.89388597
1530,-0.97301704,0.45318928
1531,-1.5403873,0.57330394
1532,-0.7958762,0.4676922
1533,-1.3148415,0.5723295
1534,-2.944971,0.5495618
1535,-1.6515092,0.72705746
1536,-1.2235304,0.5459891
1537,-2.1948464,0.7412382
1538,-1.4036078,0.6533783
1539,-1.4360728,0.5316647
1540,-0.8666613,0.40613797
1541,-1.4630084,0.6942814
1542,-1.121128,0.492233
1543,-0.35146037,0.43515077
1544,-0.379575,0.4561351
1545,-1.1824809,0.5681951
1546,-0.54906243,0.72700095
1547,-0.49662277,0.564312
1548,-0.28097525,0.46653628
1549,-0.2977001,0.6233026
1550,-0.64470035,0.6369862
1551,-0.5040929,0.33573905
1552,-1.1456255,0.5215479
1553,-1.0540048,0.62911546
1554,-0.8113486,0.4872691
1555,-0.56507677,0.59994674
1556,-1.4184145,0.53315216
1557,-0.6886445,0.7248158
1558,-0.9657517,0.5565004
1559,-0.9160166,0.52272606
1560,-1.4692651,0.58126783
1561,-0.3118473,0.5856497
1562,-1.2782339,0.65365547
1563,-0.96120167,0.5471319
1564,-1.2518047,0.4396489
1565,-0.9954313,0.6335869
1566,-0.3010866,0.50221723
1567,-1.3364468,0.55305135
1568,-1.2610495,0.49564433
1569,-1.4924699,0.5141422
1570,-0.7532649,0.5705933
1571,-0.87112606,0.8748746
1572,-0.89926785,0.39156088
1573,-1.2066737,0.4934443
1574,-2.0978444,0.64856625
1575,-0.42704657,0.48228958
1576,-0.4534867,0.56853074
1577,-2.2602746,0.59488094
1578,-2.5095968,0.63893765
1579,-2.2264414,0.49271572
1580,-1.2323723,0.7066584
1581,-1.0515116,0.4837943
1582,-1.0433297,0.44851696
1583,-0.74750274,0.5227719
1584,-0.8888864,0.45523083
1585,-0.80507094,0.661593
1586,-0.37816218,0.48494163
1587,-1.9529961,0.5435782
1588,-2.161774,0.47587276
1589,-1.9753923,0.44388962
1590,-1.6015109,0.44772324
1591,-0.4627061,0.55739003
1592,-1.2282846,0.59740293
1593,-0.27487913,0.48821157
1594,-0.5184209,0.6003915
1595,-0.6696751,0.65111566
1596,-0.6646988,0.6085732
1597,-0.8544008,0.59558225
1598,-0.7759321,0.46419892
1599,-0.54795456,0.49589252
1600,-1.613541,0.56337196
1601,-0.8217791,0.5353614
1602,-1.470871,0.6651294
1603,-0.12476737,0.48912027
1604,-0.28693447,0.60884684
1605,-0.62978274,0.5588747
1606,-0.6683285,0.4717726
1607,-1.2559117,0.5012476
1608,-1.3071994,0.58710337
1609,-0.57395405,0.57931584
1610,-0.33634564,0.5704605
1611,-0.95410377,0.53183603
1612,-1.4897614,0.4640454
1613,-1.1331289,0.5980016
1614,-0.49243215,0.51354134
1615,-0.6276597,0.46666765
1616,-1.5554,0.6088008
1617,-2.1310835,0.6761698
1618,-0.8721128,0.53701615
1619,-0.9473489,0.54019016
1620,-1.4379668,0.5486909
1621,-1.184879,0.66436034
1622,-0.7531256,0.51453
1623,-0.36223152,0.46539658
1624,-0.92507046,0.580321
1625,-1.2353059,0.48537105
1626,-0.582126,0.58021474
1627,-2.7604392,0.6206041
1628,-1.3476,0.46651527
1629,-1.1650561,0.49628913
1630,-1.1803811,0.68487215
1631,-1.7410797,0.5252668
1632,-1.7429212,0.72303534
1633,-1.1148615,0.65436953
1634,-1.7954122,0.69338095
1635,-1.6919602,0.69708586
1636,-1.7784209,0.49507752
1637,-1.9919606,0.6080704
1638,-0.86047095,0.62334764
1639,-0.46583298,0.65692025
1640,-2.1288207,0.70649284
1641,-2.8919477,0.62232363
1642,-1.6523283,0.54588354
1643,-0.342451,0.53933513
1644,-2.1869366,0.6562042
1645,-0.8183007,0.6460426
1646,-0.7618552,0.45964357
1647,-0.32386428,0.5724732
1648,-1.8143619,0.673641
1649,-1.2620188,0.5539449
1650,-1.0125016,0.4598979
1651,-0.5697977,0.49250516
1652,-0.70939344,0.46696973
1653,-0.12656063,0.5483306
1654,-0.94216347,0.47766137
1655,-0.6041006,0.54991186
1656,-1.4786556,0.49971205
1657,-0.9753942,0.54617786
1658,-1.3252178,0.45297864
1659,-0.7196663,0.5994954
1660,-1.2610843,0.51697606
1661,-1.7025161,0.5893116
1662,-1.6893517,0.57860386
1663,-1.5650115,0.5066797
1664,-1.6414626,0.7651002
1665,-0.6158708,0.59556854
1666,-1.388932,0.5332663
1667,-1.7651672,0.54883754
1668,-0.6313036,0.508513
1669,-0.48942137,0.46306008
1670,-2.2325428,0.87783897
1671,-1.9878525,0.63186526
1672,-0.4110385,0.5916975
1673,-2.2868273,0.60201913
1674,-2.17678,0.71283805
1675,-1.8613443,0.49216348
1676,-0.5708195,0.530917
1677,-1.2739711,0.5824854
1678,-1.5744535,0.7149884
1679,-1.2573841,0.5921922
1680,-2.0095506,0.63138825
1681,-0.77823454,0.4387878
1682,-1.4213094,0.47612673
1683,-0.86991686,0.5214638
1684,-0.3353394,0.5777033
1685,-1.8976921,0.6518974
1686,-0.6556898,0.5246281
1687,-1.1202626,0.58684295
1688,-1.3611598,0.59912026
1689,-1.2607926,0.61098653
1690,-1.4639571,0.56913364
1691,-2.6795242,0.5355638
1692,-1.9384974,0.7542047
1693,-0.7151859,0.6336603
1694,-0.63057905,0.47616887
1695,-1.6031706,0.59264725
1696,-0.5305314,0.5900909
1697,-1.148797,0.54827577
1698,-0.8675669,0.4814592
1699,-0.2799651,0.51584136
1700,-0.9999801,0.59735686
1701,-0.19145541,0.54028636
1702,-2.866317,0.61828464
1703,-0.56259,0.51798403
1704,-1.5938948,0.66256803
1705,-0.9583188,0.5453707
1706,-2.604904,0.4990149
1707,-1.1067488,1.0768529
1708,-0.21718915,0.57044613
1709,-0.9307246,0.67210877
1710,-1.756491,0.5370039
1711,-1.2194293,0.45682293
1712,-2.2127538,0.7008761
1713,-1.5736061,0.5344707
1714,-1.534245,0.52872735
1715,-1.3955402,0.67022735
1716,-0.430124,0.4822816
1717,-0.5998086,0.5831449
1718,-0.52155894,0.45842186
1719,-0.7428191,0.54115576
1720,-0.79627615,0.49551803
1721,-1.4667549,0.6320358
1722,-2.1683676,0.58572036
1723,-2.3832612,0.5270956
1724,-2.316675,0.5891932
1725,-0.3717855,0.4717175
1726,-1.3243606,0.48596293
1727,-0.54715693,0.517995
1728,-1.2678367,0.5636785
1729,-2.1318078,0.632191
1730,-1.6582267,0.6945258
1731,-2.0665052,0.71949464
1732,-0.14353454,0.6945977
1733,-1.7261924,0.5951552
1734,-1.2144772,0.6020257
1735,-2.2213395,0.65856063
1736,-0.46277052,0.6335243
1737,-1.423545,0.7034346
1738,-0.93238425,0.68743795
1739,-1.8964287,0.5474898
1740,-1.0275788,0.5153469
1741,-0.6171482,0.43673456
1742,-1.7508695,0.6233426
1743,-1.434138,0.76252633
1744,-1.4808863,0.6931313
1745,-0.8054305,0.64822775
1746,-2.612315,0.6027266
1747,-2.2463124,0.5961462
1748,-0.8225786,0.6522386
1749,-1.2154738,0.6438099
1750,-1.9762256,0.6204077
1751,-2.2554338,0.6291288
1752,-1.5166006,0.518347
1753,-0.49302268,0.5846117
1754,-0.71256316,0.49712324
1755,-1.567014,0.5003316
1756,-2.2535198,0.7088251
1757,-0.44079593,0.5959246
1758,-0.6547125,0.47505653
1759,-1.521866,0.5379529
1760,-1.6466104,0.6243577
1761,-1.3226033,0.6277834
1762,-0.61591303,0.4131305
1763,-2.0746312,0.6502687
1764,-0.6198004,0.50496614
1765,-0.7321641,0.47319198
1766,-1.0997428,0.49019006
1767,-1.1899879,0.5797202
1768,-2.2887812,0.56401175
1769,-0.9299007,0.540051
1770,-0.30424657,0.44353297
1771,-1.4109824,0.6575427
1772,-1.6553684,0.64500266
1773,-0.58238393,0.5517161
1774,-1.6468076,0.5242377
1775,-0.9842909,0.6691231
1776,-2.0482366,0.3806726
1777,-1.1577686,0.64044464
1778,-1.402331,0.55198574
1779,-0.476237,0.5234427
1780,-0.4831356,0.49502644
1781,-0.7938971,0.56429935
1782,-1.2291565,0.56851596
1783,-0.73598504,0.5260249
1784,-0.58101535,0.50167185
1785,-2.1893516,0.6503981
1786,-0.8211867,0.6340192
1787,-2.1574569,0.54586375
1788,-0.65345216,0.48957705
1789,-1.6821936,0.6169932
1790,-0.93426436,0.62640977
1791,-2.047797,0.57313925
1792,-0.82908463,0.6554202
1793,-1.6459461,0.509151
1794,-1.3468859,0.59096944
1795,-1.603626,0.2654377
1796,-1.6486012,0.5100814
1797,-0.41711518,0.6190393
1798,-1.5918081,0.47672802
1799,-1.5140423,0.5839208
1800,-1.1481025,0.47715956
1801,-0.3619235,0.4367507
1802,-2.0253465,0.60183114
1803,-1.089481,0.48323393
1804,-1.8904605,0.55709225
1805,-0.7495656,0.55061823
1806,-0.3573113,0.40896147
1807,-0.7808421,0.50164056
1808,-1.0643874,0.54480153
1809,-2.5511682,0.69384897
1810,-0.76786447,0.43617114
1811,-0.31561074,0.51908565
1812,-1.5167748,0.48108643
1813,-1.4090923,0.5835529
1814,-2.0341508,0.7036719
1815,-0.77188057,0.43929663
1816,-0.79472524,0.5133928
1817,-1.735541,0.61864686
1818,-0.3646706,0.4253372
1819,-1.2393067,0.69036174
1820,-1.7503841,0.47743332
1821,-1.4069479,0.36295113
1822,-0.8235485,0.5495028
1823,-0.46569148,0.5978369
1824,-0.5454159,0.46351415
1825,-0.47123316,0.5930952
1826,-2.147086,0.6661751
1827,-1.0708789,0.65722805
1828,-1.7511462,0.6882854
