user_id:token,item_id:token,weight:float,timestamp:float
153,1004,611,1167606000000
153,1004,1387,1172703600000
153,1004,2118,1167606000000
153,1005,185,1167606000000
153,1005,292,1167606000000
153,1005,757,1167606000000
153,1005,2118,1167606000000
153,1005,2232,1167606000000
153,1006,2064,1167606000000
153,1006,2118,1167606000000
153,1006,2231,1167606000000
153,1006,2232,1167606000000
153,1007,130,1170284400000
153,1007,134,1170284400000
153,1007,1387,1170284400000
153,1007,2064,1170284400000
153,1007,2206,1170284400000
153,1007,2231,1170284400000
154,349,73,1243807200000
154,586,73,1246399200000
154,586,79,1246399200000
154,86,130,1259622000000
154,86,167,1246399200000
154,86,304,1243807200000
154,86,319,1246399200000
154,89,130,1243807200000
154,179,167,1246399200000
154,105,73,1246399200000
154,105,78,1246399200000
154,120,89,1246399200000
154,120,1365,1249077600000
154,591,1,1251756000000
154,591,73,1251756000000
154,591,178,1251756000000
154,591,194,1251756000000
154,591,376,1251756000000
154,1008,73,1246399200000
154,1008,78,1246399200000
154,1008,79,1246399200000
154,1008,81,1246399200000
154,1008,130,1246399200000
154,1008,134,1246399200000
154,200,33,1249077600000
154,200,73,1249077600000
154,521,1,1251756000000
154,521,91,1251756000000
154,521,386,1251756000000
154,1009,73,1251756000000
154,1009,79,1251756000000
154,1009,109,1251756000000
154,1010,79,1243807200000
154,668,178,1246399200000
154,668,180,1246399200000
154,668,186,1246399200000
154,668,194,1246399200000
154,1011,1,1249077600000
154,1011,4,1249077600000
154,1011,7,1249077600000
154,1011,179,1249077600000
154,1011,1365,1249077600000
154,802,194,1251756000000
154,802,376,1251756000000
154,1012,1,1249077600000
154,1012,78,1249077600000
154,1012,79,1249077600000
154,1012,81,1249077600000
154,1012,130,1249077600000
154,1012,134,1249077600000
154,1012,182,1249077600000
155,79,24,1222812000000
155,79,306,1222812000000
155,79,686,1222812000000
155,79,2252,1222812000000
155,79,2253,1222812000000
155,79,2254,1222812000000
156,286,24,1257030000000
156,286,130,1257030000000
156,286,167,1257030000000
156,286,216,1257030000000
156,286,346,1257030000000
156,286,625,1257030000000
156,286,844,1257030000000
156,717,24,1185919200000
156,717,39,1257030000000
156,717,130,1185919200000
156,717,167,1185919200000
156,717,200,1235862000000
156,717,208,1214863200000
156,717,209,1196463600000
156,717,210,1235862000000
156,717,216,1214863200000
156,717,238,1214863200000
156,717,346,1185919200000
156,717,352,1235862000000
156,717,447,1235862000000
156,717,481,1214863200000
156,717,508,1249077600000
156,717,625,1185919200000
156,717,639,1235862000000
156,717,1074,1235862000000
156,86,24,1183240800000
156,86,130,1183240800000
156,86,167,1183240800000
156,86,238,1185919200000
156,86,346,1183240800000
156,146,209,1196463600000
156,148,24,1185919200000
156,148,167,1185919200000
156,148,238,1185919200000
156,148,346,1185919200000
156,148,2263,1185919200000
156,1013,24,1185919200000
156,1013,130,1185919200000
156,1013,167,1185919200000
156,1013,238,1185919200000
156,1013,346,1185919200000
156,1014,24,1183240800000
156,1014,167,1183240800000
156,1014,216,1183240800000
156,1014,238,1185919200000
156,1014,346,1183240800000
156,292,73,1183240800000
156,292,181,1183240800000
156,292,182,1183240800000
156,1015,18,1257030000000
156,1015,24,1257030000000
156,1015,39,1257030000000
156,1015,188,1257030000000
156,1015,199,1257030000000
156,1015,309,1257030000000
156,1016,24,1183240800000
156,1016,49,1196463600000
156,1016,73,1183240800000
156,1016,130,1183240800000
156,1016,188,1196463600000
156,1016,200,1183240800000
156,1016,238,1196463600000
156,1016,346,1183240800000
156,1016,2257,1183240800000
156,1016,2258,1183240800000
156,1016,2259,1183240800000
156,1016,2261,1183240800000
156,1016,2262,1183240800000
156,1016,2266,1183240800000
156,1016,2267,1183240800000
156,1016,2268,1196463600000
156,1017,102,1254348000000
156,1017,130,1185919200000
156,1017,167,1185919200000
156,1017,234,1254348000000
156,1017,346,1185919200000
156,1017,625,1254348000000
156,1017,1237,1254348000000
156,1018,24,1183240800000
156,1018,73,1183240800000
156,1018,188,1183240800000
156,1018,238,1196463600000
156,1018,346,1183240800000
156,1018,2257,1183240800000
156,1018,2258,1183240800000
156,1018,2259,1183240800000
156,1018,2260,1183240800000
156,1018,2261,1180648800000
156,1018,2262,1183240800000
156,1018,2265,1183240800000
157,1019,102,1162335600000
157,602,102,1191189600000
157,602,123,1191189600000
157,499,102,1141167600000
157,804,102,1191189600000
157,804,1735,1191189600000
157,1020,102,1141167600000
157,605,102,1191189600000
157,605,483,1191189600000
157,273,18,1191189600000
157,1021,102,1141167600000
157,1021,2183,1193871600000
157,1022,102,1191189600000
157,1023,18,1191189600000
157,1023,21,1191189600000
157,1023,102,1191189600000
157,1024,102,1193871600000
157,1024,181,1193871600000
157,1025,102,1191189600000
158,757,4,1159653600000
158,757,1532,1159653600000
158,108,385,1159653600000
158,642,1,1164927600000
158,642,33,1164927600000
158,642,1322,1164927600000
158,846,5,1162335600000
158,846,385,1162335600000
158,846,1373,1162335600000
158,186,386,1162335600000
158,186,2276,1175378400000
158,186,2277,1162335600000
158,325,91,1159653600000
158,192,7,1159653600000
158,192,1365,1159653600000
158,1026,386,1175378400000
158,466,76,1180648800000
158,466,615,1180648800000
158,758,5,1164927600000
158,758,130,1164927600000
158,758,385,1164927600000
158,758,1365,1164927600000
158,681,91,1228086000000
158,837,615,1162335600000
158,837,617,1162335600000
158,240,76,1159653600000
158,354,386,1175378400000
158,354,2276,1175378400000
159,263,13,1293836400000
159,263,78,1304690122124
159,263,81,1304690142656
159,263,185,1293836400000
159,263,195,1304690131295
159,263,213,1304690149588
159,263,234,1293836400000
159,263,306,1264978800000
159,263,389,1243807200000
159,263,508,1277935200000
159,263,526,1293836400000
159,263,730,1291158000000
159,263,824,1304690053376
159,263,839,1291158000000
159,75,24,1280613600000
159,75,39,1296514800000
159,75,49,1233442800000
159,75,231,1267398000000
159,75,234,1267398000000
159,75,238,1280613600000
159,75,508,1283292000000
159,75,730,1267398000000
159,19,13,1283292000000
159,19,18,1291158000000
159,19,83,1291158000000
159,19,84,1296514800000
159,19,185,1293836400000
159,19,213,1296514800000
159,19,234,1293836400000
159,19,352,1283292000000
159,19,389,1288566000000
159,19,508,1296514800000
159,19,526,1293836400000
159,19,824,1296514800000
159,19,839,1283292000000
159,39,13,1296514800000
159,39,18,1298934000000
159,39,78,1304690122141
159,39,185,1288566000000
159,39,195,1304690131296
159,39,213,1304690149600
159,39,231,1288566000000
159,39,234,1288566000000
159,39,238,1288566000000
159,39,306,1293836400000
159,39,352,1288566000000
159,39,389,1288566000000
159,39,508,1288566000000
159,39,526,1293836400000
159,39,824,1288566000000
159,39,839,1288566000000
159,39,850,1288566000000
159,85,109,1254348000000
159,85,231,1262300400000
159,85,234,1254348000000
159,85,306,1262300400000
159,85,321,1262300400000
159,85,730,1262300400000
159,85,824,1262300400000
159,789,13,1285884000000
159,789,81,1298934000000
159,789,134,1296514800000
159,789,185,1285884000000
159,789,292,1277935200000
159,789,306,1285884000000
159,789,508,1288566000000
159,789,526,1285884000000
159,789,824,1288566000000
159,789,839,1285884000000
159,513,13,1298934000000
159,513,25,1298934000000
159,513,73,1304690128986
159,513,78,1298934000000
159,513,79,1304690124412
159,513,85,1296514800000
159,513,181,1298934000000
159,513,185,1298934000000
159,513,192,1296514800000
159,513,213,1296514800000
159,513,306,1298934000000
159,513,352,1296514800000
159,513,730,1298934000000
159,513,824,1298934000000
159,513,839,1298934000000
159,513,850,1298934000000
159,497,84,1293836400000
159,497,213,1293836400000
159,497,238,1293836400000
159,497,306,1296514800000
159,497,824,1293836400000
159,497,829,1298934000000
159,269,18,1296514800000
159,269,39,1298934000000
159,269,81,1298934000000
159,269,84,1296514800000
159,269,213,1298934000000
159,269,306,1296514800000
159,269,389,1296514800000
159,269,508,1298934000000
159,269,839,1298934000000
159,76,78,1298934000000
159,76,181,1233442800000
159,76,182,1233442800000
159,76,185,1304690102587
159,76,213,1293836400000
159,76,231,1304690172869
159,76,306,1293836400000
159,76,352,1304690182084
159,76,508,1298934000000
159,76,839,1293836400000
159,76,850,1298934000000
159,77,78,1298934000000
159,77,81,1298934000000
159,77,134,1298934000000
159,77,181,1298934000000
159,77,185,1298934000000
159,77,352,1296514800000
159,77,508,1280613600000
159,77,850,1280613600000
159,286,49,1259622000000
159,286,167,1283292000000
159,286,231,1251756000000
159,286,238,1257030000000
159,286,508,1283292000000
159,286,625,1296514800000
159,286,730,1264978800000
159,86,24,1283292000000
159,86,39,1283292000000
159,86,49,1246399200000
159,86,109,1254348000000
159,86,130,1291158000000
159,86,167,1288566000000
159,86,213,1298934000000
159,86,231,1238536800000
159,86,234,1254348000000
159,86,238,1264978800000
159,86,508,1288566000000
159,86,730,1257030000000
159,86,824,1246399200000
159,86,839,1288566000000
159,86,2278,1238536800000
159,146,18,1304690060610
159,146,24,1277935200000
159,146,39,1280613600000
159,146,49,1238536800000
159,146,231,1251756000000
159,146,352,1298934000000
159,146,850,1277935200000
159,174,18,1293836400000
159,174,24,1277935200000
159,174,49,1238536800000
159,174,83,1291158000000
159,174,130,1291158000000
159,174,167,1291158000000
159,174,184,1291158000000
159,174,213,1293836400000
159,174,231,1238536800000
159,174,234,1259622000000
159,174,238,1259622000000
159,174,251,1251756000000
159,174,352,1298934000000
159,174,508,1277935200000
159,174,526,1291158000000
159,174,625,1291158000000
159,174,730,1262300400000
159,174,829,1298934000000
159,175,49,1235862000000
159,175,231,1235862000000
159,175,730,1257030000000
159,176,49,1238536800000
159,176,167,1283292000000
159,176,184,1275343200000
159,176,231,1241128800000
159,176,234,1243807200000
159,176,238,1246399200000
159,176,304,1267398000000
159,176,508,1283292000000
159,176,625,1296514800000
159,176,701,1246399200000
159,176,850,1277935200000
159,176,991,1238536800000
159,87,24,1277935200000
159,87,39,1280613600000
159,87,109,1272664800000
159,87,231,1277935200000
159,87,508,1280613600000
159,87,730,1277935200000
159,773,83,1291158000000
159,773,134,1293836400000
159,773,167,1283292000000
159,773,231,1243807200000
159,773,234,1259622000000
159,773,526,1291158000000
159,773,625,1291158000000
159,773,730,1259622000000
159,773,824,1251756000000
159,312,103,1285884000000
159,312,167,1285884000000
159,312,184,1277935200000
159,312,231,1235862000000
159,312,234,1238536800000
159,312,238,1254348000000
159,312,304,1262300400000
159,312,2278,1235862000000
159,1027,167,1285884000000
159,1027,304,1254348000000
159,1027,508,1277935200000
159,1027,2278,1233442800000
159,1027,2279,1238536800000
159,178,102,1296514800000
159,178,238,1270072800000
159,804,102,1283292000000
159,804,103,1277935200000
159,804,167,1298934000000
159,804,304,1267398000000
159,804,306,1291158000000
159,804,508,1285884000000
159,804,730,1291158000000
159,804,839,1285884000000
159,88,109,1251756000000
159,88,134,1298934000000
159,88,185,1298934000000
159,88,730,1264978800000
159,89,49,1267398000000
159,89,231,1267398000000
159,89,234,1280613600000
159,89,730,1259622000000
159,81,102,1280613600000
159,81,167,1285884000000
159,81,238,1249077600000
159,81,304,1254348000000
159,81,306,1270072800000
159,81,625,1288566000000
159,81,839,1296514800000
159,271,102,1283292000000
159,271,103,1277935200000
159,271,184,1277935200000
159,271,238,1277935200000
159,271,304,1254348000000
159,271,306,1280613600000
159,271,508,1277935200000
159,806,102,1280613600000
159,806,103,1285884000000
159,806,234,1280613600000
159,806,238,1270072800000
159,806,304,1254348000000
159,806,508,1277935200000
159,201,24,1275343200000
159,201,49,1275343200000
159,201,85,1283292000000
159,201,130,1288566000000
159,201,184,1275343200000
159,201,231,1275343200000
159,201,234,1275343200000
159,201,238,1275343200000
159,201,508,1277935200000
159,201,526,1291158000000
159,201,730,1275343200000
159,201,850,1275343200000
159,201,991,1275343200000
159,1028,213,1296514800000
159,1028,234,1264978800000
159,1028,306,1264978800000
159,1028,526,1291158000000
159,1028,730,1264978800000
159,1028,824,1264978800000
159,284,24,1285884000000
159,284,39,1304599326052
159,284,185,1293836400000
159,284,231,1272664800000
159,284,234,1285884000000
159,284,238,1249077600000
159,284,304,1264978800000
159,284,508,1285884000000
159,1029,188,1272664800000
159,1029,839,1291158000000
159,1030,389,1254348000000
159,1031,13,1304690050842
159,1031,18,1304690060606
159,1031,73,1304690128981
159,1031,78,1304690122145
159,1031,79,1304690124407
159,1031,81,1304690142672
159,1031,84,1304690136908
159,1031,185,1304690102612
159,1031,195,1304690131304
159,1031,213,1304690149607
159,1031,306,1304599324202
159,1031,730,1304690176969
159,1031,850,1304690165775
159,1032,13,1285884000000
159,1032,85,1285884000000
159,1032,185,1285884000000
159,1032,238,1285884000000
159,1032,251,1285884000000
159,1032,292,1285884000000
159,1032,306,1285884000000
159,1032,508,1285884000000
159,1032,526,1285884000000
159,1032,730,1285884000000
159,1032,824,1285884000000
159,1032,839,1285884000000
159,1032,850,1288566000000
159,1033,102,1291158000000
159,1033,103,1277935200000
159,1033,304,1254348000000
159,735,13,1298934000000
159,735,130,1285884000000
159,735,213,1293836400000
159,735,234,1293836400000
159,735,508,1285884000000
159,735,526,1285884000000
159,735,557,1298934000000
159,735,625,1285884000000
159,735,839,1285884000000
159,1034,188,1272664800000
159,1034,251,1277935200000
159,1034,292,1277935200000
159,1035,13,1285884000000
159,1035,184,1291158000000
159,1035,231,1285884000000
159,1035,234,1285884000000
159,1035,306,1285884000000
159,1035,508,1285884000000
159,1035,526,1285884000000
159,1035,557,1285884000000
159,1035,730,1285884000000
159,1035,839,1285884000000
159,1035,850,1285884000000
159,1036,13,1298934000000
159,1036,83,1291158000000
159,1036,231,1285884000000
159,1036,238,1285884000000
159,1036,251,1272664800000
159,1036,306,1285884000000
159,1036,508,1283292000000
159,1036,526,1291158000000
159,1036,557,1272664800000
159,1036,730,1288566000000
159,1036,824,1277935200000
159,1036,850,1277935200000
159,1037,81,1298934000000
159,1037,109,1251756000000
159,1037,730,1259622000000
159,1038,109,1280613600000
159,1038,185,1285884000000
159,1038,231,1280613600000
159,1038,306,1267398000000
159,1038,508,1285884000000
159,1038,557,1280613600000
159,1038,625,1285884000000
159,1038,824,1280613600000
159,1038,850,1280613600000
159,1039,102,1283292000000
159,1039,167,1283292000000
159,1039,234,1275343200000
159,1039,304,1257030000000
159,1039,730,1272664800000
159,1040,83,1293836400000
159,1040,84,1293836400000
159,1040,134,1293836400000
159,1040,185,1293836400000
159,1040,292,1293836400000
159,1040,306,1293836400000
159,1040,389,1293836400000
159,1040,829,1293836400000
159,1041,13,1283292000000
159,1041,134,1296514800000
159,1041,184,1277935200000
159,1041,234,1277935200000
159,1041,238,1277935200000
159,1041,251,1277935200000
159,1041,306,1277935200000
159,1041,508,1277935200000
159,1041,526,1285884000000
159,1041,557,1277935200000
159,1041,730,1280613600000
159,1041,824,1277935200000
159,1041,850,1277935200000
159,1042,49,1275343200000
159,1042,130,1270072800000
159,1042,185,1285884000000
159,1042,292,1275343200000
159,1042,508,1275343200000
159,1042,557,1275343200000
159,1042,730,1283292000000
159,1042,824,1270072800000
159,1042,850,1275343200000
159,1043,167,1283292000000
159,1043,234,1283292000000
159,1043,625,1288566000000
159,1043,730,1257030000000
160,383,389,1283292000000
160,709,73,1249077600000
160,709,78,1249077600000
160,709,79,1249077600000
160,709,81,1249077600000
160,709,84,1249077600000
160,652,73,1249077600000
160,652,78,1249077600000
160,652,79,1249077600000
160,652,81,1249077600000
160,652,84,1249077600000
160,321,389,1251756000000
160,1044,73,1254348000000
160,1044,79,1254348000000
160,1044,84,1254348000000
160,1044,134,1254348000000
160,1044,238,1257030000000
161,1045,32,1238536800000
161,1045,33,1238536800000
161,1045,73,1217541600000
161,1045,81,1217541600000
161,1045,83,1217541600000
161,1045,191,1238536800000
161,1045,608,1241128800000
161,1045,1019,1238536800000
161,1045,2156,1238536800000
161,1045,2280,1241128800000
161,1045,2281,1217541600000
161,1045,2282,1241128800000
161,1045,2283,1217541600000
161,1045,2284,1241128800000
161,1045,2288,1304599380580
161,1045,2289,1304599382060
161,1045,2294,1293836400000
161,1045,2296,1267398000000
161,1045,2302,1238536800000
161,1045,2304,1238536800000
161,1045,2309,1238536800000
161,1045,2313,1238536800000
161,1046,81,1217541600000
161,1046,608,1241128800000
161,1046,2280,1241128800000
161,1046,2281,1217541600000
161,1046,2282,1241128800000
161,1046,2283,1217541600000
161,1046,2284,1241128800000
161,1046,2299,1246399200000
161,1046,2306,1217541600000
161,1046,2307,1217541600000
161,1046,2311,1217541600000
161,1046,2312,1217541600000
161,1047,32,1251756000000
161,1047,81,1243807200000
161,1047,83,1243807200000
161,1047,181,1243807200000
161,1047,608,1243807200000
161,1047,829,1243807200000
161,1047,1019,1243807200000
161,1047,1104,1285884000000
161,1047,2183,1251756000000
161,1047,2280,1243807200000
161,1047,2281,1243807200000
161,1047,2282,1243807200000
161,1047,2283,1243807200000
161,1047,2284,1251756000000
161,1047,2285,1288566000000
161,1047,2296,1267398000000
161,1047,2297,1251756000000
161,1047,2298,1251756000000
161,1047,2300,1251756000000
161,1047,2301,1285884000000
161,1047,2302,1251756000000
161,1047,2303,1251756000000
161,1047,2310,1251756000000
161,1048,24,1246399200000
161,1048,73,1246399200000
161,1048,81,1246399200000
161,1048,85,1246399200000
161,1048,181,1246399200000
161,1048,608,1241128800000
161,1048,2280,1246399200000
161,1048,2281,1246399200000
161,1048,2282,1246399200000
161,1048,2283,1246399200000
161,1048,2284,1241128800000
161,1049,81,1246399200000
161,1049,608,1246399200000
161,1049,2280,1246399200000
161,1049,2281,1246399200000
161,1049,2282,1246399200000
161,1049,2284,1246399200000
161,1050,81,1246399200000
161,1050,83,1246399200000
161,1050,85,1246399200000
161,1050,181,1246399200000
161,1050,608,1246399200000
161,1050,829,1246399200000
161,1050,2280,1246399200000
161,1050,2281,1246399200000
161,1050,2282,1246399200000
161,1050,2283,1246399200000
161,1050,2284,1246399200000
161,1050,2305,1246399200000
161,1051,81,1270072800000
161,1051,608,1270072800000
161,1051,2280,1285884000000
161,1051,2281,1270072800000
161,1051,2282,1285884000000
161,1051,2283,1270072800000
161,1051,2284,1285884000000
161,1051,2291,1270072800000
161,1051,2293,1270072800000
161,1051,2294,1270072800000
161,1051,2298,1270072800000
161,1051,2301,1270072800000
161,1051,2308,1270072800000
161,1051,2310,1270072800000
161,1052,16,1243807200000
161,1052,73,1243807200000
161,1052,81,1243807200000
161,1052,608,1243807200000
161,1052,2280,1243807200000
161,1052,2281,1243807200000
161,1052,2282,1243807200000
161,1052,2283,1243807200000
161,1052,2284,1243807200000
161,1052,2286,1304690250660
161,1052,2287,1304690249273
161,1052,2290,1304690245494
161,1052,2295,1243807200000
161,1053,81,1298934000000
161,1053,85,1246399200000
161,1053,191,1246399200000
161,1053,608,1246399200000
161,1053,2183,1304690220113
161,1053,2280,1246399200000
161,1053,2281,1246399200000
161,1053,2282,1246399200000
161,1053,2284,1246399200000
161,1053,2288,1304599380563
161,1053,2289,1304599382047
161,1053,2292,1249077600000
161,1053,2293,1246399200000
161,1053,2304,1246399200000
161,1054,32,1254348000000
161,1054,33,1254348000000
161,1054,81,1254348000000
161,1054,608,1254348000000
161,1054,2280,1254348000000
161,1054,2282,1254348000000
161,1054,2283,1254348000000
161,1054,2284,1254348000000
161,1054,2291,1254348000000
161,1054,2294,1254348000000
161,1054,2298,1254348000000
161,1055,2291,1238536800000
161,1055,2294,1238536800000
161,1055,2297,1243807200000
161,1055,2300,1243807200000
161,1055,2303,1243807200000
162,75,18,1291158000000
162,75,24,1291158000000
162,75,39,1291158000000
162,75,130,1291158000000
162,75,187,1291158000000
162,75,199,1291158000000
162,75,200,1291158000000
162,75,206,1291158000000
162,75,213,1291158000000
162,75,216,1291158000000
162,75,228,1291158000000
162,75,234,1291158000000
162,75,238,1291158000000
162,75,285,1291158000000
162,75,483,1291158000000
162,75,508,1291158000000
162,75,730,1291158000000
162,75,1735,1291158000000
162,39,73,1291158000000
162,39,78,1291158000000
162,39,79,1291158000000
162,39,81,1291158000000
162,39,84,1291158000000
162,39,195,1291158000000
162,39,234,1291158000000
162,39,285,1291158000000
162,39,306,1291158000000
162,39,508,1291158000000
162,86,18,1291158000000
162,86,24,1291158000000
162,86,39,1291158000000
162,86,102,1291158000000
162,86,130,1291158000000
162,86,200,1291158000000
162,86,206,1291158000000
162,86,213,1291158000000
162,86,238,1291158000000
162,86,483,1291158000000
162,86,508,1291158000000
162,86,625,1291158000000
162,86,1735,1291158000000
162,87,18,1293836400000
162,87,24,1293836400000
162,87,39,1293836400000
162,87,109,1293836400000
162,87,130,1293836400000
162,87,199,1293836400000
162,87,200,1293836400000
162,87,206,1293836400000
162,87,228,1293836400000
162,87,285,1293836400000
162,87,508,1293836400000
162,727,24,1293836400000
162,727,73,1293836400000
162,727,109,1293836400000
162,727,130,1293836400000
162,727,625,1293836400000
162,270,18,1291158000000
162,270,39,1291158000000
162,270,102,1291158000000
162,270,103,1291158000000
162,270,200,1291158000000
162,270,206,1291158000000
162,270,216,1291158000000
162,270,234,1291158000000
162,270,285,1291158000000
162,270,483,1291158000000
162,270,625,1291158000000
162,88,24,1288566000000
162,88,73,1288566000000
162,88,79,1288566000000
162,88,109,1288566000000
162,88,130,1288566000000
162,88,169,1288566000000
162,88,181,1288566000000
162,88,182,1288566000000
162,88,184,1288566000000
162,88,730,1288566000000
162,88,781,1288566000000
162,92,18,1291158000000
162,92,24,1291158000000
162,92,39,1291158000000
162,92,130,1291158000000
162,92,199,1291158000000
162,92,200,1291158000000
162,92,206,1291158000000
162,92,216,1291158000000
162,92,234,1291158000000
162,92,238,1291158000000
162,92,483,1291158000000
162,93,73,1291158000000
162,93,78,1291158000000
162,93,79,1291158000000
162,93,206,1291158000000
162,93,216,1291158000000
162,93,285,1291158000000
162,93,306,1291158000000
162,93,2315,1291158000000
162,104,73,1291158000000
162,104,109,1291158000000
162,104,130,1291158000000
162,104,169,1291158000000
162,104,181,1291158000000
162,104,182,1291158000000
162,104,206,1291158000000
162,104,216,1291158000000
162,104,285,1291158000000
162,693,24,1304599405398
162,693,213,1304599423522
162,693,238,1304599426649
162,693,306,1304599406996
162,693,508,1304599425433
162,693,730,1304599429572
162,306,24,1293836400000
162,306,25,1293836400000
162,306,130,1293836400000
162,569,18,1288566000000
162,569,24,1288566000000
162,569,39,1288566000000
162,569,90,1288566000000
162,569,187,1288566000000
162,569,306,1288566000000
162,569,1357,1288566000000
162,569,1735,1288566000000
162,1056,24,1293836400000
162,1056,206,1293836400000
162,1056,228,1293836400000
162,1056,234,1293836400000
162,1056,285,1293836400000
162,1056,508,1293836400000
163,51,2317,1209592800000
163,108,739,1212271200000
163,109,7,1191189600000
163,1057,386,1212271200000
163,397,72,1212271200000
164,124,18,1212271200000
164,124,2333,1207000800000
164,1058,18,1214863200000
164,1058,21,1214863200000
164,1058,292,1217541600000
164,263,73,1212271200000
164,125,24,1207000800000
164,125,25,1209592800000
164,125,503,1209592800000
164,726,79,1209592800000
164,15,18,1214863200000
164,173,24,1214863200000
164,543,73,1209592800000
164,543,78,1214863200000
164,543,2097,1212271200000
164,351,18,1212271200000
164,351,62,1214863200000
164,126,24,1214863200000
164,731,199,1214863200000
164,184,24,1209592800000
164,1059,73,1209592800000
164,1059,84,1212271200000
164,337,187,1212271200000
164,1060,1455,1212271200000
164,1061,130,1209592800000
164,1062,73,1212271200000
164,1062,503,1214863200000
164,781,18,1214863200000
164,781,309,1207000800000
164,781,2333,1207000800000
165,86,24,1270072800000
165,86,128,1283292000000
165,86,130,1270072800000
165,86,206,1270072800000
165,86,483,1283292000000
165,86,632,1270072800000
165,86,793,1283292000000
165,86,1212,1270072800000
165,86,2346,1283292000000
165,86,2347,1283292000000
165,86,2350,1283292000000
165,146,24,1272664800000
165,146,130,1272664800000
165,146,209,1272664800000
165,146,216,1272664800000
165,146,636,1272664800000
165,174,18,1285884000000
165,174,24,1285884000000
165,174,39,1285884000000
165,174,130,1285884000000
165,174,228,1285884000000
165,174,673,1285884000000
165,88,24,1270072800000
165,88,73,1270072800000
165,88,130,1270072800000
165,88,234,1270072800000
165,1063,24,1272664800000
165,1063,130,1272664800000
165,1063,234,1272664800000
165,1063,399,1272664800000
165,1063,2349,1272664800000
165,1064,24,1272664800000
165,1064,39,1272664800000
165,1064,130,1272664800000
165,1064,625,1272664800000
165,290,24,1272664800000
165,290,128,1272664800000
165,290,130,1272664800000
165,290,206,1272664800000
165,290,234,1272664800000
165,290,349,1272664800000
165,290,633,1272664800000
165,290,767,1275343200000
165,290,781,1272664800000
165,290,1212,1275343200000
165,290,2346,1272664800000
165,283,18,1272664800000
165,283,24,1272664800000
165,283,39,1275343200000
165,283,199,1283292000000
165,283,202,1272664800000
165,283,206,1275343200000
165,283,230,1283292000000
165,283,234,1275343200000
165,283,306,1280613600000
165,283,677,1272664800000
165,283,767,1272664800000
165,283,781,1272664800000
165,283,1212,1283292000000
165,283,2346,1275343200000
165,283,2352,1283292000000
165,92,18,1272664800000
165,92,24,1272664800000
165,92,39,1272664800000
165,92,130,1272664800000
165,92,483,1272664800000
165,92,767,1272664800000
165,92,781,1272664800000
165,1065,24,1280613600000
165,1065,199,1280613600000
165,1065,206,1280613600000
165,1065,228,1280613600000
165,1065,2350,1280613600000
165,139,24,1280613600000
165,139,39,1280613600000
165,139,130,1280613600000
165,139,199,1280613600000
165,139,206,1280613600000
165,139,483,1280613600000
165,139,511,1280613600000
165,139,2346,1280613600000
165,284,24,1270072800000
165,284,130,1270072800000
165,284,209,1270072800000
165,1066,24,1270072800000
165,1066,130,1270072800000
165,1066,625,1270072800000
165,1066,781,1270072800000
165,1067,18,1272664800000
165,1067,24,1272664800000
165,1067,39,1270072800000
165,1067,90,1272664800000
165,1067,2351,1270072800000
165,1068,24,1275343200000
165,1068,39,1275343200000
165,1068,130,1275343200000
165,1068,206,1275343200000
165,1068,234,1275343200000
165,1068,349,1275343200000
165,1068,399,1275343200000
165,1068,719,1275343200000
165,1068,724,1275343200000
165,1068,781,1275343200000
165,1068,2348,1275343200000
165,1068,2357,1275343200000
165,1069,39,1280613600000
165,1069,128,1280613600000
165,1069,206,1280613600000
165,1069,781,1280613600000
165,1069,793,1280613600000
165,1069,2346,1280613600000
165,1069,2347,1280613600000
166,349,1,1243807200000
166,349,61,1241128800000
166,349,79,1243807200000
166,47,24,1241128800000
166,47,130,1241128800000
166,147,24,1241128800000
166,147,109,1243807200000
166,147,130,1241128800000
166,177,24,1241128800000
166,177,130,1241128800000
166,88,24,1241128800000
166,88,73,1241128800000
166,88,130,1241128800000
166,52,73,1241128800000
166,52,79,1241128800000
166,52,183,1241128800000
166,56,73,1241128800000
166,56,177,1241128800000
166,63,18,1246399200000
166,63,73,1241128800000
166,63,79,1241128800000
166,93,73,1249077600000
166,93,79,1249077600000
166,100,73,1241128800000
166,100,79,1241128800000
166,103,73,1241128800000
166,103,79,1241128800000
166,103,177,1241128800000
166,106,1,1241128800000
166,106,376,1241128800000
166,108,1,1241128800000
166,108,385,1241128800000
166,730,18,1246399200000
166,730,73,1241128800000
166,730,182,1241128800000
166,589,79,1241128800000
166,589,194,1241128800000
166,293,24,1241128800000
166,293,130,1241128800000
166,1070,24,1262300400000
166,1070,130,1262300400000
166,203,73,1275343200000
166,203,130,1275343200000
166,1071,182,1241128800000
166,1071,1539,1241128800000
166,1072,1,1243807200000
166,1072,376,1243807200000
166,1072,385,1243807200000
166,1073,90,1241128800000
166,1073,1351,1233442800000
166,251,90,1241128800000
166,251,1351,1241128800000
166,243,180,1241128800000
166,243,194,1241128800000
166,1074,178,1241128800000
166,1074,180,1241128800000
166,594,376,1262300400000
166,595,376,1257030000000
166,1075,178,1241128800000
166,1075,180,1241128800000
166,1076,130,1249077600000
166,1076,180,1249077600000
166,748,73,1275343200000
166,748,130,1275343200000
166,917,178,1241128800000
166,917,194,1241128800000
166,668,49,1241128800000
166,668,178,1241128800000
166,668,180,1241128800000
166,668,194,1241128800000
166,1077,90,1233442800000
